index,lon,lat,alt,
210,-73.91539745,45.45477345,-11.27001190,
211,-73.91539892,45.45477344,-11.27015781,
212,-73.91540059,45.45477351,-11.27202225,
213,-73.91540229,45.45477359,-11.27377415,
214,-73.91540373,45.45477352,-11.27369595,
215,-73.91540508,45.45477365,-11.27292442,
216,-73.91540654,45.45477372,-11.27334690,
217,-73.91540816,45.45477385,-11.27455139,
218,-73.91540922,45.45477379,-11.27583599,
219,-73.91541044,45.45477398,-11.27875710,
220,-73.91541158,45.45477401,-11.28132534,
221,-73.91541287,45.45477385,-11.28318405,
222,-73.91541440,45.45477394,-11.28456688,
223,-73.91541571,45.45477391,-11.28548431,
224,-73.91541680,45.45477389,-11.28593731,
225,-73.91541802,45.45477389,-11.28669834,
226,-73.91541933,45.45477389,-11.28786850,
227,-73.91542023,45.45477389,-11.28837585,
228,-73.91542119,45.45477390,-11.28823566,
229,-73.91542208,45.45477390,-11.28602695,
230,-73.91542326,45.45477389,-11.28326607,
231,-73.91542388,45.45477389,-11.28348541,
232,-73.91542461,45.45477377,-11.28706264,
233,-73.91542539,45.45477383,-11.29214001,
234,-73.91542616,45.45477384,-11.29532051,
235,-73.91542688,45.45477384,-11.29675770,
236,-73.91542742,45.45477395,-11.29765224,
237,-73.91542803,45.45477385,-11.29785347,
238,-73.91542865,45.45477381,-11.29669571,
239,-73.91542923,45.45477363,-11.29549503,
240,-73.91542983,45.45477371,-11.29476643,
241,-73.91543020,45.45477360,-11.29371071,
242,-73.91543114,45.45477340,-11.29763985,
243,-73.91543114,45.45477340,-11.29763985,
244,-73.91543169,45.45477328,-11.30108261,
245,-73.91543222,45.45477322,-11.30320072,
246,-73.91543289,45.45477331,-11.30484104,
247,-73.91543355,45.45477328,-11.30657673,
248,-73.91543414,45.45477319,-11.30704880,
249,-73.91543457,45.45477309,-11.30655003,
250,-73.91543503,45.45477314,-11.30654907,
251,-73.91543559,45.45477313,-11.30477619,
252,-73.91543625,45.45477332,-11.30182934,
253,-73.91543692,45.45477339,-11.29882717,
254,-73.91543771,45.45477343,-11.29719448,
255,-73.91543853,45.45477358,-11.29612064,
256,-73.91543949,45.45477366,-11.29561424,
257,-73.91544057,45.45477361,-11.29556465,
258,-73.91544167,45.45477370,-11.29723835,
259,-73.91544270,45.45477363,-11.29867363,
260,-73.91544512,45.45477353,-11.30540276,
261,-73.91544512,45.45477353,-11.30540276,
262,-73.91544679,45.45477374,-11.30951595,
263,-73.91544831,45.45477359,-11.31106853,
264,-73.91545017,45.45477360,-11.31203461,
265,-73.91545166,45.45477359,-11.31010151,
266,-73.91545351,45.45477355,-11.30683327,
267,-73.91545566,45.45477364,-11.30348396,
268,-73.91545757,45.45477351,-11.29979420,
269,-73.91545929,45.45477348,-11.29725266,
270,-73.91546123,45.45477357,-11.29523277,
271,-73.91546300,45.45477363,-11.29193115,
272,-73.91546450,45.45477370,-11.28907394,
273,-73.91546660,45.45477379,-11.28589153,
274,-73.91546816,45.45477383,-11.28456593,
275,-73.91546944,45.45477363,-11.28360462,
276,-73.91547056,45.45477366,-11.28317356,
277,-73.91547175,45.45477379,-11.28307629,
278,-73.91547279,45.45477382,-11.28293610,
279,-73.91547380,45.45477362,-11.28430462,
280,-73.91547564,45.45477357,-11.28948784,
281,-73.91547564,45.45477357,-11.28948784,
282,-73.91547671,45.45477356,-11.29132843,
283,-73.91547777,45.45477352,-11.29199028,
284,-73.91547901,45.45477331,-11.29154682,
285,-73.91548006,45.45477333,-11.29000759,
286,-73.91548138,45.45477321,-11.28915501,
287,-73.91548282,45.45477326,-11.28764534,
288,-73.91548414,45.45477319,-11.28710175,
289,-73.91548517,45.45477311,-11.28682709,
290,-73.91548675,45.45477300,-11.28693676,
291,-73.91548821,45.45477306,-11.28472710,
292,-73.91548956,45.45477298,-11.28282452,
293,-73.91549098,45.45477291,-11.28166199,
294,-73.91549261,45.45477298,-11.28050518,
295,-73.91549399,45.45477291,-11.27766132,
296,-73.91549556,45.45477300,-11.27507114,
297,-73.91549708,45.45477303,-11.27255630,
298,-73.91549854,45.45477305,-11.27109718,
299,-73.91550014,45.45477311,-11.27226925,
300,-73.91550181,45.45477310,-11.27314472,
301,-73.91550343,45.45477325,-11.27411270,
302,-73.91550501,45.45477320,-11.27599621,
303,-73.91550671,45.45477320,-11.27942371,
304,-73.91550852,45.45477326,-11.28337765,
305,-73.91551032,45.45477326,-11.28703117,
306,-73.91551381,45.45477325,-11.29442883,
307,-73.91551381,45.45477325,-11.29442883,
308,-73.91551587,45.45477318,-11.29904366,
309,-73.91551755,45.45477318,-11.30214119,
310,-73.91551937,45.45477320,-11.30485725,
311,-73.91552120,45.45477321,-11.30867004,
312,-73.91552297,45.45477320,-11.31116676,
313,-73.91552459,45.45477309,-11.31331539,
314,-73.91552650,45.45477312,-11.31622219,
315,-73.91552796,45.45477316,-11.31943703,
316,-73.91552977,45.45477317,-11.32190609,
317,-73.91553171,45.45477302,-11.32281303,
318,-73.91553365,45.45477314,-11.32199287,
319,-73.91553560,45.45477312,-11.32113552,
320,-73.91553747,45.45477297,-11.31907558,
321,-73.91554114,45.45477292,-11.31223869,
322,-73.91554114,45.45477292,-11.31223869,
323,-73.91554307,45.45477291,-11.30826569,
324,-73.91554473,45.45477283,-11.30515003,
325,-73.91554650,45.45477279,-11.30183983,
326,-73.91554800,45.45477268,-11.29935932,
327,-73.91554925,45.45477274,-11.29671574,
328,-73.91555070,45.45477264,-11.29374886,
329,-73.91555201,45.45477263,-11.29157448,
330,-73.91555345,45.45477265,-11.28968716,
331,-73.91555425,45.45477266,-11.28747082,
332,-73.91555565,45.45477266,-11.28498554,
333,-73.91555706,45.45477264,-11.28230762,
334,-73.91555866,45.45477265,-11.28029919,
335,-73.91555958,45.45477251,-11.27808857,
336,-73.91556061,45.45477254,-11.27492619,
337,-73.91556166,45.45477250,-11.27245045,
338,-73.91556294,45.45477247,-11.27009296,
339,-73.91556427,45.45477251,-11.26766205,
340,-73.91556531,45.45477241,-11.26675129,
341,-73.91556661,45.45477242,-11.26468754,
342,-73.91556772,45.45477239,-11.26385212,
343,-73.91556904,45.45477226,-11.26217937,
344,-73.91557028,45.45477215,-11.26062107,
345,-73.91557153,45.45477205,-11.25913525,
346,-73.91557298,45.45477201,-11.25718117,
347,-73.91557448,45.45477210,-11.25592613,
348,-73.91557617,45.45477197,-11.25543499,
349,-73.91557828,45.45477184,-11.25628948,
350,-73.91558011,45.45477178,-11.25841236,
351,-73.91558225,45.45477183,-11.26085758,
352,-73.91558454,45.45477171,-11.26504612,
353,-73.91558643,45.45477163,-11.26746559,
354,-73.91558848,45.45477156,-11.27258205,
355,-73.91559073,45.45477149,-11.27712727,
356,-73.91559306,45.45477137,-11.28214169,
357,-73.91559507,45.45477130,-11.28539181,
358,-73.91559655,45.45477126,-11.28815746,
359,-73.91559825,45.45477120,-11.29032421,
360,-73.91559980,45.45477109,-11.29319763,
361,-73.91560137,45.45477102,-11.29586983,
362,-73.91560293,45.45477091,-11.29875088,
363,-73.91560597,45.45477092,-11.30154991,
364,-73.91560597,45.45477092,-11.30154991,
365,-73.91560780,45.45477068,-11.30204105,
366,-73.91560913,45.45477078,-11.30112839,
367,-73.91561127,45.45477067,-11.30031490,
368,-73.91561296,45.45477062,-11.30032253,
369,-73.91561494,45.45477071,-11.29999065,
370,-73.91561720,45.45477063,-11.30018330,
371,-73.91561979,45.45477056,-11.30122089,
372,-73.91562202,45.45477057,-11.30366230,
373,-73.91562461,45.45477068,-11.30642414,
374,-73.91562695,45.45477090,-11.30944252,
375,-73.91562896,45.45477104,-11.31018162,
376,-73.91563095,45.45477115,-11.30988598,
377,-73.91563264,45.45477122,-11.30930424,
378,-73.91563483,45.45477132,-11.30747223,
379,-73.91563483,45.45477132,-11.30747223,
380,-73.91563554,45.45477141,-11.31020260,
381,-73.91563613,45.45477144,-11.31518555,
382,-73.91563687,45.45477145,-11.32005596,
383,-73.91563711,45.45477149,-11.32371330,
384,-73.91563716,45.45477147,-11.32505608,
385,-73.91563686,45.45477157,-11.32390118,
386,-73.91563639,45.45477165,-11.32084751,
387,-73.91563572,45.45477172,-11.31775379,
388,-73.91563482,45.45477183,-11.31549263,
389,-73.91563412,45.45477175,-11.31385899,
390,-73.91563311,45.45477185,-11.31000137,
391,-73.91563238,45.45477191,-11.30872726,
392,-73.91563177,45.45477187,-11.30805874,
393,-73.91563098,45.45477195,-11.30811882,
394,-73.91563026,45.45477189,-11.31022453,
395,-73.91562964,45.45477194,-11.31160831,
396,-73.91562905,45.45477193,-11.31098747,
397,-73.91562823,45.45477203,-11.30925369,
398,-73.91562769,45.45477208,-11.30679417,
399,-73.91562693,45.45477210,-11.30455494,
400,-73.91562625,45.45477210,-11.30262756,
401,-73.91562562,45.45477205,-11.30422401,
402,-73.91562502,45.45477193,-11.30748367,
403,-73.91562452,45.45477197,-11.30894566,
404,-73.91562378,45.45477202,-11.31200600,
405,-73.91562261,45.45477187,-11.31790924,
406,-73.91562261,45.45477187,-11.31790924,
407,-73.91562207,45.45477184,-11.32125187,
408,-73.91562147,45.45477186,-11.32465744,
409,-73.91562090,45.45477184,-11.32732487,
410,-73.91562054,45.45477168,-11.32963181,
411,-73.91562003,45.45477172,-11.33177471,
412,-73.91561950,45.45477178,-11.33228016,
413,-73.91561891,45.45477183,-11.33471298,
414,-73.91561835,45.45477189,-11.33306313,
415,-73.91561797,45.45477180,-11.32956886,
416,-73.91561752,45.45477193,-11.32927418,
417,-73.91561714,45.45477178,-11.33003139,
418,-73.91561673,45.45477175,-11.32874107,
419,-73.91561634,45.45477183,-11.32249451,
420,-73.91561600,45.45477186,-11.31910610,
421,-73.91561563,45.45477203,-11.31619358,
422,-73.91561516,45.45477202,-11.31245995,
423,-73.91561462,45.45477206,-11.30810261,
424,-73.91561413,45.45477205,-11.30550098,
425,-73.91561348,45.45477215,-11.29989338,
426,-73.91561295,45.45477229,-11.29873848,
427,-73.91561237,45.45477235,-11.30245018,
428,-73.91561175,45.45477259,-11.30475521,
429,-73.91561100,45.45477252,-11.30329609,
430,-73.91561035,45.45477273,-11.30170631,
431,-73.91560963,45.45477277,-11.29903698,
432,-73.91560881,45.45477280,-11.29398727,
433,-73.91560790,45.45477284,-11.28940582,
434,-73.91560720,45.45477299,-11.28525448,
435,-73.91560499,45.45477305,-11.27668571,
436,-73.91560392,45.45477316,-11.27674007,
437,-73.91560282,45.45477316,-11.27776909,
438,-73.91560156,45.45477328,-11.27855492,
439,-73.91560037,45.45477340,-11.27798462,
440,-73.91559922,45.45477362,-11.27824497,
441,-73.91559811,45.45477377,-11.28040314,
442,-73.91559706,45.45477379,-11.28137493,
443,-73.91559599,45.45477389,-11.28152943,
444,-73.91559485,45.45477412,-11.28129196,
445,-73.91559383,45.45477432,-11.27759457,
446,-73.91559203,45.45477465,-11.27085304,
447,-73.91559203,45.45477465,-11.27085304,
448,-73.91559107,45.45477478,-11.27012825,
449,-73.91559023,45.45477494,-11.27000904,
450,-73.91558926,45.45477495,-11.27084064,
451,-73.91558837,45.45477512,-11.27170849,
452,-73.91558736,45.45477526,-11.27063656,
453,-73.91558644,45.45477544,-11.26810551,
454,-73.91558515,45.45477564,-11.26583862,
455,-73.91558415,45.45477578,-11.26436901,
456,-73.91558312,45.45477593,-11.26360798,
457,-73.91558201,45.45477589,-11.26340771,
458,-73.91558103,45.45477607,-11.26296425,
459,-73.91557983,45.45477621,-11.26308823,
460,-73.91557890,45.45477629,-11.26389408,
461,-73.91557776,45.45477646,-11.26674080,
462,-73.91557693,45.45477650,-11.26935863,
463,-73.91557590,45.45477655,-11.27243614,
464,-73.91557480,45.45477658,-11.27460098,
465,-73.91557273,45.45477669,-11.27699089,
466,-73.91557273,45.45477669,-11.27699089,
467,-73.91557102,45.45477678,-11.27843571,
468,-73.91557016,45.45477670,-11.28018761,
469,-73.91556905,45.45477684,-11.28316593,
470,-73.91556779,45.45477681,-11.28515530,
471,-73.91556672,45.45477685,-11.28589344,
472,-73.91556547,45.45477698,-11.28394890,
473,-73.91556418,45.45477693,-11.28319454,
474,-73.91556228,45.45477687,-11.28185940,
475,-73.91556033,45.45477690,-11.28000259,
476,-73.91555850,45.45477686,-11.27920246,
477,-73.91555625,45.45477702,-11.27928829,
478,-73.91555391,45.45477702,-11.27836418,
479,-73.91555139,45.45477710,-11.27657223,
480,-73.91554886,45.45477711,-11.27513790,
481,-73.91554609,45.45477729,-11.27266979,
482,-73.91554293,45.45477754,-11.27027798,
483,-73.91554031,45.45477764,-11.26807690,
484,-73.91553761,45.45477767,-11.26696205,
485,-73.91553510,45.45477792,-11.26869488,
486,-73.91553314,45.45477800,-11.27125931,
487,-73.91553088,45.45477828,-11.27338409,
488,-73.91552877,45.45477842,-11.27637386,
489,-73.91552678,45.45477837,-11.27972507,
490,-73.91552506,45.45477851,-11.28161621,
491,-73.91552331,45.45477851,-11.28389263,
492,-73.91552156,45.45477857,-11.28738499,
493,-73.91551994,45.45477859,-11.28983307,
494,-73.91551784,45.45477867,-11.29133606,
495,-73.91551561,45.45477875,-11.29253197,
496,-73.91551367,45.45477879,-11.29308224,
497,-73.91551119,45.45477888,-11.29526043,
498,-73.91550889,45.45477882,-11.29969692,
499,-73.91550680,45.45477878,-11.30190563,
500,-73.91550443,45.45477888,-11.30430698,
501,-73.91550008,45.45477890,-11.30546951,
502,-73.91550008,45.45477890,-11.30546951,
503,-73.91549835,45.45477905,-11.30517578,
504,-73.91549637,45.45477902,-11.30463600,
505,-73.91549441,45.45477906,-11.30300999,
506,-73.91549235,45.45477916,-11.30100155,
507,-73.91549097,45.45477922,-11.29932785,
508,-73.91548933,45.45477909,-11.29768848,
509,-73.91548666,45.45477908,-11.29663754,
510,-73.91548666,45.45477908,-11.29663754,
511,-73.91548528,45.45477930,-11.29602337,
512,-73.91548270,45.45477937,-11.28926563,
513,-73.91548270,45.45477937,-11.28926563,
514,-73.91548115,45.45477943,-11.28233337,
515,-73.91547806,45.45477972,-11.26929665,
516,-73.91547806,45.45477972,-11.26929665,
517,-73.91547655,45.45478001,-11.26520634,
518,-73.91547491,45.45478022,-11.26308727,
519,-73.91547354,45.45478026,-11.26259708,
520,-73.91547182,45.45478054,-11.26341820,
521,-73.91547025,45.45478063,-11.26616287,
522,-73.91546901,45.45478080,-11.26828480,
523,-73.91546779,45.45478098,-11.27124596,
524,-73.91546617,45.45478111,-11.27519321,
525,-73.91546485,45.45478134,-11.27918720,
526,-73.91546344,45.45478149,-11.28404045,
527,-73.91546206,45.45478156,-11.28926277,
528,-73.91546074,45.45478166,-11.29380417,
529,-73.91545947,45.45478164,-11.29530048,
530,-73.91545830,45.45478170,-11.29616642,
531,-73.91545714,45.45478177,-11.29621983,
532,-73.91545609,45.45478182,-11.29639530,
533,-73.91545527,45.45478203,-11.29673767,
534,-73.91545430,45.45478196,-11.29718685,
535,-73.91545345,45.45478201,-11.29744244,
536,-73.91545272,45.45478209,-11.29772663,
537,-73.91545185,45.45478199,-11.29770947,
538,-73.91545102,45.45478209,-11.29782391,
539,-73.91544993,45.45478204,-11.29728508,
540,-73.91544885,45.45478205,-11.29658127,
541,-73.91544700,45.45478198,-11.29506493,
542,-73.91544700,45.45478198,-11.29506493,
543,-73.91544595,45.45478198,-11.29538536,
544,-73.91544387,45.45478208,-11.29567719,
545,-73.91544387,45.45478208,-11.29567719,
546,-73.91544274,45.45478189,-11.29534531,
547,-73.91544159,45.45478177,-11.29448700,
548,-73.91544045,45.45478178,-11.29299545,
549,-73.91543931,45.45478173,-11.29231453,
550,-73.91543793,45.45478159,-11.28997231,
551,-73.91543666,45.45478153,-11.28706741,
552,-73.91543518,45.45478146,-11.28345394,
553,-73.91543376,45.45478142,-11.27989101,
554,-73.91543194,45.45478151,-11.27484894,
555,-73.91543021,45.45478142,-11.26907921,
556,-73.91542830,45.45478146,-11.26331520,
557,-73.91542520,45.45478149,-11.25853348,
558,-73.91542520,45.45478149,-11.25853348,
559,-73.91542382,45.45478155,-11.25729752,
560,-73.91542050,45.45478166,-11.25753880,
561,-73.91542050,45.45478166,-11.25753880,
562,-73.91541853,45.45478169,-11.25824070,
563,-73.91541490,45.45478181,-11.25940800,
564,-73.91541490,45.45478181,-11.25940800,
565,-73.91541249,45.45478182,-11.26106358,
566,-73.91540766,45.45478202,-11.26618195,
567,-73.91540766,45.45478202,-11.26618195,
568,-73.91540480,45.45478211,-11.27109718,
569,-73.91540185,45.45478219,-11.27607059,
570,-73.91539917,45.45478225,-11.27971363,
571,-73.91539595,45.45478233,-11.28317928,
572,-73.91539290,45.45478241,-11.28580189,
573,-73.91539003,45.45478249,-11.28574467,
574,-73.91538708,45.45478242,-11.28464317,
575,-73.91538400,45.45478249,-11.28336143,
576,-73.91537785,45.45478271,-11.27861786,
577,-73.91537785,45.45478271,-11.27861786,
578,-73.91537504,45.45478293,-11.27882004,
579,-73.91537218,45.45478306,-11.28034115,
580,-73.91536971,45.45478318,-11.28234005,
581,-73.91536699,45.45478324,-11.28372860,
582,-73.91536516,45.45478345,-11.28409100,
583,-73.91536402,45.45478352,-11.28466129,
584,-73.91536303,45.45478366,-11.28660965,
585,-73.91536222,45.45478390,-11.28899097,
586,-73.91536164,45.45478397,-11.29044914,
587,-73.91536108,45.45478404,-11.29053783,
588,-73.91536076,45.45478413,-11.29024792,
589,-73.91536054,45.45478432,-11.29025173,
590,-73.91536053,45.45478452,-11.29040241,
591,-73.91536053,45.45478441,-11.28897858,
592,-73.91536085,45.45478461,-11.28687668,
593,-73.91536124,45.45478471,-11.28485775,
594,-73.91536178,45.45478464,-11.28403759,
595,-73.91536222,45.45478480,-11.28500175,
596,-73.91536277,45.45478485,-11.28633595,
597,-73.91536354,45.45478492,-11.28807545,
598,-73.91536429,45.45478492,-11.28916264,
599,-73.91536499,45.45478482,-11.28968525,
600,-73.91536581,45.45478493,-11.29060078,
601,-73.91536669,45.45478486,-11.29184532,
602,-73.91536762,45.45478489,-11.29327011,
603,-73.91536931,45.45478496,-11.29471874,
604,-73.91536931,45.45478496,-11.29471874,
605,-73.91537051,45.45478501,-11.29654408,
606,-73.91537168,45.45478499,-11.29861450,
