index,x,y,z,
371,-5.99703220,-35.86688923,11.30018330,
372,-6.19927226,-35.87497257,11.30122089,
373,-6.37352659,-35.87393879,11.30366230,
374,-6.57554252,-35.86110806,11.30642414,
375,-6.75855162,-35.83732342,11.30944252,
376,-6.91487199,-35.82165073,11.31018162,
377,-7.07027401,-35.80870937,11.30988598,
378,-7.20223743,-35.80146145,11.30930424,
379,-7.37336656,-35.79061054,11.30747223,
380,-7.37336656,-35.79061054,11.30747223,
381,-7.42882967,-35.78006481,11.31020260,
382,-7.47513746,-35.77652858,11.31518555,
383,-7.53710848,-35.77532695,11.32005596,
384,-7.55165209,-35.77085422,11.32371330,
385,-7.55581872,-35.77297519,11.32505608,
386,-7.53226761,-35.76185916,11.32390118,
387,-7.49540315,-35.75319408,11.32084751,
388,-7.44307383,-35.74574969,11.31775379,
389,-7.37291738,-35.73314784,11.31549263,
390,-7.31830113,-35.74198650,11.31385899,
391,-7.23944904,-35.73086474,11.31000137,
392,-7.18251726,-35.72421000,11.30872726,
393,-7.13464830,-35.72939036,11.30805874,
394,-7.07297769,-35.72053836,11.30811882,
395,-7.01690899,-35.72658084,11.31022453,
396,-6.96791945,-35.72146342,11.31160831,
397,-6.92201888,-35.72217677,11.31098747,
398,-6.85833601,-35.71067546,11.30925369,
399,-6.81604416,-35.70543025,11.30679417,
400,-6.75693037,-35.70333980,11.30455494,
401,-6.70351957,-35.70338557,11.30262756,
402,-6.65417622,-35.70876239,11.30422401,
403,-6.60721801,-35.72264217,11.30748367,
404,-6.56852726,-35.71786616,11.30894566,
405,-6.51039671,-35.71209834,11.31200600,
406,-6.41939284,-35.72942851,11.31790924,
407,-6.41939284,-35.72942851,11.31790924,
408,-6.37692074,-35.73255466,11.32125187,
409,-6.32997970,-35.72997974,11.32465744,
410,-6.28594262,-35.73225711,11.32732487,
411,-6.25747530,-35.75025104,11.32963181,
412,-6.21752474,-35.74604724,11.33177471,
413,-6.17680741,-35.73912929,11.33228016,
414,-6.13074662,-35.73363994,11.33471298,
415,-6.08688501,-35.72660754,11.33306313,
416,-6.05705870,-35.73700832,11.32956886,
417,-6.02202912,-35.72250102,11.32927418,
418,-5.99222665,-35.73919414,11.33003139,
419,-5.96034421,-35.74246524,11.32874107,
420,-5.92991993,-35.73364757,11.32249451,
421,-5.90313586,-35.73052714,11.31910610,
422,-5.87387317,-35.71082805,11.31619358,
423,-5.83785939,-35.71195910,11.31245995,
424,-5.79548839,-35.70829127,11.30810261,
425,-5.75722106,-35.70874904,11.30550098,
426,-5.70619637,-35.69773600,11.29989338,
427,-5.66507850,-35.68220828,11.29873848,
428,-5.61931717,-35.67567370,11.30245018,
429,-5.57097519,-35.64921877,11.30475521,
430,-5.51262338,-35.65662310,11.30329609,
431,-5.46158534,-35.63365671,11.30170631,
432,-5.40535166,-35.62899325,11.29903698,
433,-5.34186334,-35.62504122,11.29398727,
434,-5.27060254,-35.62127802,11.28940582,
435,-5.21617894,-35.60408899,11.28525448,
436,-5.04315486,-35.59799311,11.27668571,
437,-4.95977280,-35.58558962,11.27674007,
438,-4.87360123,-35.58550379,11.27776909,
439,-4.77571657,-35.57147524,11.27855492,
440,-4.68255073,-35.55841943,11.27798462,
441,-4.59252248,-35.53376886,11.27824497,
442,-4.50652257,-35.51795885,11.28040314,
443,-4.42410087,-35.51531526,11.28137493,
444,-4.34044224,-35.50358888,11.28152943,
445,-4.25149260,-35.47893640,11.28129196,
446,-4.17227812,-35.45576592,11.27759457,
447,-4.03117084,-35.41896172,11.27085304,
448,-4.03117084,-35.41896172,11.27085304,
449,-3.95629847,-35.40461083,11.27012825,
450,-3.89080170,-35.38700219,11.27000904,
451,-3.80536446,-35.38410302,11.27084064,
452,-3.74547534,-35.36737938,11.27170849,
453,-3.66704098,-35.35202713,11.27063656,
454,-3.59480361,-35.33207626,11.26810551,
455,-3.49431924,-35.30906982,11.26583862,
456,-3.41612806,-35.29365844,11.26436901,
457,-3.33585977,-35.27730865,11.26360798,
458,-3.24868206,-35.28135414,11.26340771,
459,-3.17229811,-35.26101226,11.26296425,
460,-3.07843513,-35.24595374,11.26308823,
461,-3.00615771,-35.23725242,11.26389408,
462,-2.91727199,-35.21832389,11.26674080,
463,-2.85235029,-35.21390075,11.26935863,
464,-2.77173200,-35.20823783,11.27243614,
465,-2.68567583,-35.20469588,11.27460098,
466,-2.52418938,-35.19277495,11.27699089,
467,-2.52418938,-35.19277495,11.27699089,
468,-2.39087555,-35.18213195,11.27843571,
469,-2.32391679,-35.19122809,11.28018761,
470,-2.23729128,-35.17556685,11.28316593,
471,-2.13828796,-35.17897147,11.28515530,
472,-2.05469610,-35.17455405,11.28589344,
473,-1.95774415,-35.16025275,11.28394890,
474,-1.85626937,-35.16529769,11.28319454,
475,-1.70815873,-35.17269820,11.28185940,
476,-1.55587148,-35.16906089,11.28000259,
477,-1.41338897,-35.17343634,11.27920246,
478,-1.23706616,-35.15544623,11.27928829,
479,-1.05431694,-35.15577811,11.27836418,
480,-0.85755679,-35.14647406,11.27657223,
481,-0.66000981,-35.14526290,11.27513790,
482,-0.44376742,-35.12583083,11.27266979,
483,-0.19744171,-35.09817808,11.27027798,
484,0.00715243,-35.08655851,11.26807690,
485,0.21815773,-35.08291929,11.26696205,
486,0.41382973,-35.05539243,11.26869488,
487,0.56752128,-35.04705732,11.27125931,
488,0.74399715,-35.01592939,11.27338409,
489,0.90869508,-34.99985616,11.27637386,
490,1.06409373,-35.00589674,11.27972507,
491,1.19817525,-34.98939054,11.28161621,
492,1.33482076,-34.98956029,11.28389263,
493,1.47115391,-34.98300092,11.28738499,
494,1.59789118,-34.98066442,11.28983307,
495,1.76214758,-34.97241704,11.29133606,
496,1.93624260,-34.96310537,11.29253197,
497,2.08770157,-34.95823209,11.29308224,
498,2.28103542,-34.94899862,11.29526043,
499,2.46061937,-34.95555036,11.29969692,
500,2.62401819,-34.95993917,11.30190563,
501,2.83105900,-34.94777791,11.30430698,
502,3.14852918,-34.94688909,11.30546951,
503,3.14852918,-34.94688909,11.30546951,
504,3.28345706,-34.93023030,11.30517578,
505,3.43819458,-34.93351666,11.30463600,
506,3.59116849,-34.92898099,11.30300999,
507,3.75255288,-34.91761510,11.30100155,
508,3.86020533,-34.91083257,11.29932785,
509,3.98853764,-34.92493932,11.29768848,
510,4.19669498,-34.92656056,11.29663754,
511,4.19669498,-34.92656056,11.29663754,
512,4.30476608,-34.90183942,11.29602337,
513,4.50604059,-34.89357297,11.28926563,
514,4.50604059,-34.89357297,11.28926563,
515,4.62728811,-34.88721577,11.28233337,
516,4.86851409,-34.85503117,11.26929665,
517,4.86851409,-34.85503117,11.26929665,
518,4.98617238,-34.82305256,11.26520634,
519,5.11419061,-34.79893604,11.26308727,
520,5.22146488,-34.79479709,11.26259708,
521,5.35569113,-34.76405826,11.26341820,
522,5.47824064,-34.75377575,11.26616287,
523,5.57500682,-34.73459354,11.26828480,
524,5.67038913,-34.71462169,11.27124596,
525,5.79678714,-34.70055499,11.27519321,
526,5.89979222,-34.67492976,11.27918720,
527,6.00964081,-34.65807071,11.28404045,
528,6.11732783,-34.65049281,11.28926277,
529,6.22109467,-34.63909831,11.29380417,
530,6.31959873,-34.64160838,11.29530048,
531,6.41127167,-34.63507952,11.29616642,
532,6.50210136,-34.62658228,11.29621983,
533,6.58373367,-34.62189593,11.29639530,
534,6.64757795,-34.59776606,11.29673767,
535,6.72363827,-34.60621752,11.29718685,
536,6.78968302,-34.60000719,11.29744244,
537,6.84688693,-34.59120669,11.29772663,
538,6.91460250,-34.60233607,11.29770947,
539,6.97966770,-34.59175600,11.29782391,
540,7.06495896,-34.59735216,11.29728508,
541,7.14914471,-34.59566416,11.29658127,
542,7.29373628,-34.60299410,11.29506493,
543,7.29373628,-34.60299410,11.29506493,
544,7.37531332,-34.60340800,11.29538536,
545,7.53811664,-34.59263338,11.29567719,
546,7.53811664,-34.59263338,11.29567719,
547,7.62631768,-34.61335482,11.29534531,
548,7.71588555,-34.62686457,11.29448700,
549,7.80374312,-34.63335910,11.29299545,
550,7.89440525,-34.63111224,11.29231453,
551,8.00186964,-34.64675631,11.28997231,
552,8.10111376,-34.65399470,11.28706741,
553,8.21677538,-34.66189875,11.28345394,
554,8.32745651,-34.66535296,11.27989101,
555,8.46981107,-34.65614238,11.27484894,
556,8.60473681,-34.66587367,11.26907921,
557,8.75422547,-34.66090312,11.26331520,
558,8.99619783,-34.65843501,11.25853348,
559,8.99619783,-34.65843501,11.25853348,
560,9.10382532,-34.65166583,11.25729752,
561,9.36330777,-34.63897624,11.25753880,
562,9.36330777,-34.63897624,11.25753880,
563,9.51675476,-34.63617244,11.25824070,
564,9.80018152,-34.62228694,11.25940800,
565,9.80018152,-34.62228694,11.25940800,
566,9.98858329,-34.62159457,11.26106358,
567,10.36537113,-34.59879794,11.26618195,
568,10.36537113,-34.59879794,11.26618195,
569,10.58904552,-34.58884730,11.27109718,
570,10.81941115,-34.58053889,11.27607059,
571,11.02869236,-34.57338633,11.27971363,
572,11.27999555,-34.56425776,11.28317928,
573,11.51802519,-34.55519403,11.28580189,
574,11.74261892,-34.54706110,11.28574467,
575,11.97247462,-34.55468287,11.28464317,
576,12.21283839,-34.54709352,11.28336143,
577,12.69360070,-34.52253069,11.27861786,
578,12.69360070,-34.52253069,11.27861786,
579,12.91255241,-34.49753488,11.27882004,
580,13.13602078,-34.48305047,11.28034115,
581,13.32933048,-34.46958078,11.28234005,
582,13.54151590,-34.46305001,11.28372860,
583,13.68453094,-34.44028390,11.28409100,
584,13.77314866,-34.43229592,11.28466129,
585,13.85028931,-34.41611398,11.28660965,
586,13.91397399,-34.39036095,11.28899097,
587,13.95915068,-34.38200677,11.29044914,
588,14.00257786,-34.37387765,11.29053783,
589,14.02792613,-34.36438859,11.29024792,
590,14.04471081,-34.34260285,11.29025173,
591,14.04579269,-34.32052719,11.29040241,
592,14.04601828,-34.33333123,11.28897858,
593,14.02118965,-34.31068718,11.28687668,
594,13.99008014,-34.29984581,11.28485775,
595,13.94802292,-34.30754387,11.28403759,
596,13.91402470,-34.28937256,11.28500175,
597,13.87085259,-34.28419220,11.28633595,
598,13.81101686,-34.27626335,11.28807545,
599,13.75211765,-34.27649795,11.28916264,
600,13.69761589,-34.28712952,11.28968525,
601,13.63374703,-34.27505218,11.29060078,
602,13.56451952,-34.28325378,11.29184532,
603,13.49214529,-34.28010475,11.29327011,
604,13.36006123,-34.27133285,11.29471874,
605,13.36006123,-34.27133285,11.29471874,
606,13.26654824,-34.26586067,11.29654408,
607,13.17502226,-34.26846420,11.29861450,
608,13.05424363,-34.27759277,11.29955578,
609,12.90099085,-34.29765999,11.30021477,
610,12.77816939,-34.29072296,11.29935932,
611,12.65072165,-34.28747856,11.29632378,
612,12.38266765,-34.31398117,11.29365253,
613,12.38266765,-34.31398117,11.29365253,
614,12.24738930,-34.32492554,11.29375553,
615,12.06946499,-34.31515610,11.29539299,
616,11.91326936,-34.32292855,11.29697800,
617,11.76796896,-34.31486618,11.29851055,
618,11.65638028,-34.34386361,11.29952526,
619,11.48015191,-34.35538209,11.29932690,
620,11.35858101,-34.36370194,11.29784012,
621,11.22688901,-34.39103234,11.29610348,
622,11.12243735,-34.39768517,11.29292393,
623,11.00733954,-34.40420449,11.29088116,
624,10.89131334,-34.41345704,11.28913784,
625,10.79142616,-34.39762795,11.28796959,
626,10.67557470,-34.40467942,11.28738213,
