16,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,
17,0.999999870,0.000108685,-0.000498438,-0.000109254,0.999999343,-0.001140888,0.000498314,0.001140943,0.999999225,0.138750724,-0.010505863,0.048162754,
18,0.999999559,0.000350484,-0.000871070,-0.000351731,0.999998913,-0.001431810,0.000870568,0.001432116,0.999998596,0.264573300,-0.023236959,0.081926691,
19,0.999999514,0.000761919,-0.000625841,-0.000763116,0.999997877,-0.001913824,0.000624381,0.001914301,0.999997973,0.408569546,-0.039144855,0.124076397,
20,0.999999055,0.000322953,-0.001336360,-0.000325306,0.999998396,-0.001761294,0.001335789,0.001761727,0.999997556,0.684447644,-0.077513009,0.190974169,
21,0.999999086,0.000335623,-0.001309348,-0.000337884,0.999998452,-0.001726786,0.001308766,0.001727227,0.999997652,0.684601755,-0.078060694,0.190197113,
22,0.999998826,0.000294445,-0.001503987,-0.000297319,0.999998129,-0.001911191,0.001503422,0.001911636,0.999997043,0.824984187,-0.095630788,0.232302414,
23,0.999998137,0.000464951,-0.001873319,-0.000467964,0.999998597,-0.001608555,0.001872569,0.001609429,0.999996952,0.991691864,-0.124863352,0.260699632,
24,0.999995880,0.000904088,-0.002724489,-0.000905170,0.999999512,-0.000396254,0.002724129,0.000398719,0.999996210,1.149463472,-0.162461257,0.263763392,
25,0.999991012,0.000997841,-0.004120613,-0.000998201,0.999999498,-0.000085219,0.004120525,0.000089332,0.999991507,1.320954939,-0.185760149,0.300452812,
26,0.999988598,0.000949132,-0.004680123,-0.000950712,0.999999492,-0.000335374,0.004679802,0.000339819,0.999988992,1.466484822,-0.200282597,0.329535673,
27,0.999984324,0.001291643,-0.005448190,-0.001294968,0.999998977,-0.000606789,0.005447400,0.000613835,0.999984974,1.590972803,-0.209504582,0.358736089,
28,0.999986059,0.001327931,-0.005110551,-0.001327762,0.999999118,0.000036475,0.005110595,-0.000029689,0.999986940,1.691099465,-0.230452635,0.372332741,
29,0.999984607,0.001238044,-0.005408609,-0.001238801,0.999999223,-0.000136490,0.005408436,0.000143188,0.999985364,1.801840974,-0.242440393,0.395828573,
30,0.999981765,0.001120226,-0.005934221,-0.001123123,0.999999252,-0.000484982,0.005933673,0.000491638,0.999982275,1.901237497,-0.251452607,0.425023668,
31,0.999971527,0.001167072,-0.007455412,-0.001170753,0.999999195,-0.000489483,0.007454834,0.000498198,0.999972088,1.987766457,-0.262550954,0.444157290,
32,0.999958773,0.001551494,-0.008946785,-0.001551632,0.999998796,-0.000008395,0.008946762,0.000022277,0.999959977,2.075657819,-0.277305023,0.457766630,
33,0.999962172,0.001745349,-0.008521085,-0.001745448,0.999998477,-0.000004208,0.008521064,0.000019081,0.999963695,2.159837307,-0.290009704,0.479605786,
34,0.999958710,0.001409664,-0.008977256,-0.001411542,0.999998983,-0.000202835,0.008976961,0.000215498,0.999959683,2.231592329,-0.298855704,0.491590300,
35,0.999946070,0.001807696,-0.010226909,-0.001804698,0.999998326,0.000302338,0.010227439,-0.000283865,0.999947658,2.305668558,-0.320120997,0.501265060,
36,0.999938459,0.002004487,-0.010911500,-0.002002924,0.999997982,0.000154122,0.010911787,-0.000132258,0.999940456,2.384757212,-0.326763199,0.515243206,
37,0.999939406,0.001633026,-0.010886538,-0.001632014,0.999998663,0.000101848,0.010886690,-0.000084075,0.999940735,2.426443938,-0.330698661,0.525107194,
38,0.999929616,0.002059628,-0.011684238,-0.002054939,0.999997803,0.000413281,0.011685064,-0.000389242,0.999931652,2.486313240,-0.340285091,0.533139212,
39,0.999921838,0.001891488,-0.012358807,-0.001886145,0.999998123,0.000443975,0.012359623,-0.000420630,0.999923528,2.575000901,-0.350169555,0.547028485,
40,0.999916657,0.002066686,-0.012743936,-0.002065534,0.999997861,0.000103519,0.012744123,-0.000077188,0.999918787,2.645351602,-0.350920871,0.561081863,
41,0.999923965,0.002076298,-0.012155393,-0.002067821,0.999997610,0.000709874,0.012156838,-0.000684685,0.999925869,2.718556087,-0.367885904,0.562280961,
42,0.999920627,0.002366656,-0.012374937,-0.002360359,0.999997077,0.000523480,0.012376140,-0.000494229,0.999923291,2.810187396,-0.368708574,0.571161768,
43,0.999923176,0.002324266,-0.012175420,-0.002315623,0.999997057,0.000723923,0.012177067,-0.000695674,0.999925615,2.875923257,-0.381521074,0.577977904,
44,0.999920242,0.002514136,-0.012376965,-0.002501467,0.999996332,0.001038909,0.012379531,-0.001007865,0.999922863,2.956703760,-0.405631260,0.582149734,
45,0.999924023,0.002552719,-0.012059478,-0.002551150,0.999996735,0.000145488,0.012059810,-0.000114711,0.999927271,3.049017739,-0.410460442,0.613123402,
46,0.999915724,0.002525321,-0.012734518,-0.002520116,0.999996734,0.000424828,0.012735549,-0.000392700,0.999918822,3.140032138,-0.430874845,0.625189099,
47,0.999911887,0.002622848,-0.013013059,-0.002625271,0.999996540,-0.000169085,0.013012570,0.000203233,0.999915312,3.241906283,-0.435357891,0.652882247,
48,0.999898086,0.002145263,-0.014114347,-0.002141098,0.999997660,0.000310204,0.014114979,-0.000279952,0.999900340,3.333652743,-0.447758054,0.658131644,
49,0.999895101,0.002329388,-0.014295471,-0.002326722,0.999997273,0.000203117,0.014295905,-0.000169834,0.999897794,3.426504231,-0.451147672,0.677882731,
50,0.999899731,0.002513804,-0.013935859,-0.002507030,0.999996731,0.000503565,0.013937079,-0.000468577,0.999902764,3.498074506,-0.461777765,0.694568862,
51,0.999904172,0.002896610,-0.013537237,-0.002894018,0.999995790,0.000211052,0.013537791,-0.000171855,0.999908345,3.576174421,-0.458883533,0.714126925,
52,0.999896064,0.002778774,-0.014147059,-0.002778875,0.999996139,0.000012503,0.014147039,0.000026811,0.999899925,3.658818756,-0.452407615,0.727763432,
53,0.999904959,0.003056770,-0.013443528,-0.003045026,0.999994964,0.000894009,0.013446193,-0.000852988,0.999909232,3.777916446,-0.466984620,0.725245219,
54,0.999904271,0.003056579,-0.013494669,-0.003043567,0.999994884,0.000984646,0.013497609,-0.000943480,0.999908458,3.777992559,-0.468171188,0.724082799,
55,0.999906369,0.003235980,-0.013295908,-0.003229779,0.999994665,0.000487854,0.013297416,-0.000444865,0.999911487,3.832825319,-0.462205245,0.741058164,
56,0.999908527,0.003087597,-0.013168344,-0.003082943,0.999995178,0.000373729,0.013169435,-0.000333098,0.999913224,3.875138629,-0.457937435,0.741901532,
57,0.999909463,0.003301743,-0.013044686,-0.003293028,0.999994340,0.000689549,0.013046889,-0.000646530,0.999914677,3.905588104,-0.460064742,0.737678120,
58,0.999905148,0.003273281,-0.013378366,-0.003261214,0.999994256,0.000923674,0.013381313,-0.000879957,0.999910079,3.926482661,-0.460777603,0.729702166,
59,0.999914628,0.003110829,-0.012690881,-0.003098178,0.999994684,0.001016387,0.012693976,-0.000976981,0.999918951,3.941882589,-0.464645125,0.730703472,
60,0.999914031,0.003029260,-0.012757522,-0.003015494,0.999994850,0.001098183,0.012760783,-0.001059619,0.999918016,3.958984263,-0.468027776,0.731703501,
61,0.999918714,0.003530771,-0.012251491,-0.003523021,0.999993580,0.000654121,0.012253722,-0.000610906,0.999924734,3.979699974,-0.467806914,0.734747218,
62,0.999915044,0.003191498,-0.012637991,-0.003182083,0.999994645,0.000764949,0.012640364,-0.000724669,0.999919845,3.999802077,-0.472524985,0.737291536,
63,0.999913379,0.003146820,-0.012780176,-0.003136664,0.999994749,0.000814588,0.012782673,-0.000774430,0.999917998,4.019476282,-0.470203424,0.741566078,
64,0.999913041,0.003208627,-0.012791188,-0.003200104,0.999994644,0.000686703,0.012793323,-0.000645710,0.999917954,4.037622093,-0.469522076,0.748818033,
65,0.999916620,0.003222333,-0.012504793,-0.003211150,0.999994426,0.000914266,0.012507669,-0.000874035,0.999921394,4.046008296,-0.477237337,0.755004798,
66,0.999905133,0.003038844,-0.013434697,-0.003025584,0.999994916,0.001007221,0.013437689,-0.000966478,0.999909243,4.053363001,-0.480724379,0.764166685,
67,0.999902928,0.003129645,-0.013577172,-0.003114606,0.999994513,0.001128715,0.013580630,-0.001086318,0.999907189,4.049668215,-0.483625856,0.767952435,
68,0.999904150,0.003060981,-0.013502640,-0.003043409,0.999994495,0.001321726,0.013506611,-0.001280505,0.999907962,4.065340179,-0.490370169,0.778025280,
69,0.999902621,0.002966769,-0.013636244,-0.002951226,0.999994973,0.001159808,0.013639617,-0.001119452,0.999906349,4.055181096,-0.487007725,0.779492869,
70,0.999910253,0.003357690,-0.012969617,-0.003343815,0.999993814,0.001091354,0.012973202,-0.001047888,0.999915295,4.051395350,-0.489871455,0.785369660,
71,0.999904400,0.003281821,-0.013432073,-0.003268944,0.999994176,0.000980525,0.013435213,-0.000936523,0.999909305,4.045309786,-0.486579272,0.790145814,
72,0.999908507,0.003198777,-0.013143240,-0.003185475,0.999994393,0.001032848,0.013146471,-0.000990886,0.999913090,4.023407712,-0.487887070,0.785204130,
73,0.999911985,0.003445344,-0.012812214,-0.003431315,0.999993489,0.001116814,0.012815978,-0.001072753,0.999917297,4.000006980,-0.489912163,0.785208998,
74,0.999912198,0.003567183,-0.012762087,-0.003553441,0.999993082,0.001099310,0.012765920,-0.001053864,0.999917957,3.974958084,-0.488759180,0.778100615,
75,0.999909995,0.003125359,-0.013047405,-0.003111714,0.999994590,0.001065958,0.013050666,-0.001025262,0.999914311,3.933919733,-0.479668312,0.773966676,
76,0.999916877,0.003688005,-0.012354649,-0.003678580,0.999992926,0.000785451,0.012357458,-0.000739938,0.999923370,3.892721243,-0.470665510,0.767180894,
77,0.999921225,0.003524460,-0.012046623,-0.003509782,0.999993073,0.001239359,0.012050908,-0.001196980,0.999926669,3.839876940,-0.468656331,0.750766947,
78,0.999923963,0.003633598,-0.011784080,-0.003622594,0.999992982,0.000954970,0.011787467,-0.000912209,0.999930109,3.770289103,-0.456930753,0.739523740,
79,0.999913468,0.003751785,-0.012608763,-0.003735984,0.999992206,0.001276539,0.012613454,-0.001229323,0.999919692,3.696205720,-0.451700321,0.718070950,
80,0.999919469,0.003649706,-0.012154634,-0.003628677,0.999991882,0.001751705,0.012160929,-0.001707459,0.999924595,3.607553712,-0.457625822,0.696474173,
81,0.999921630,0.003883099,-0.011901922,-0.003862023,0.999990934,0.001793283,0.011908777,-0.001747177,0.999927562,3.519815139,-0.451763532,0.681198193,
82,0.999927231,0.003805423,-0.011447729,-0.003787016,0.999991502,0.001629168,0.011453832,-0.001585697,0.999933145,3.426807357,-0.440695234,0.668854010,
83,0.999931567,0.003954007,-0.011010341,-0.003939152,0.999991302,0.001370580,0.011015665,-0.001327115,0.999938445,3.332477535,-0.424692431,0.654114851,
84,0.999935056,0.003883138,-0.010714750,-0.003869197,0.999991641,0.001321500,0.010719792,-0.001279957,0.999941722,3.232517176,-0.409163750,0.634735391,
85,0.999935630,0.004064777,-0.010593083,-0.004050606,0.999990873,0.001358884,0.010598510,-0.001315888,0.999942968,3.126926377,-0.393404875,0.617774343,
86,0.999943551,0.004043316,-0.009825766,-0.004026586,0.999990411,0.001721823,0.009832634,-0.001682162,0.999950244,3.048013559,-0.390392845,0.604028459,
87,0.999940578,0.003736650,-0.010240968,-0.003717991,0.999991395,0.001840474,0.010247757,-0.001802289,0.999945866,2.953900464,-0.381884948,0.581111297,
88,0.999938087,0.003728415,-0.010484331,-0.003711479,0.999991777,0.001634369,0.010490339,-0.001595355,0.999943702,2.863133302,-0.365273568,0.570344435,
89,0.999942467,0.004009385,-0.009949254,-0.003993392,0.999990703,0.001626868,0.009955684,-0.001587043,0.999949182,2.774615738,-0.354610584,0.553126528,
90,0.999951369,0.003838524,-0.009084316,-0.003823843,0.999991356,0.001632961,0.009090506,-0.001598145,0.999957403,2.705485182,-0.350465944,0.536093164,
91,0.999952213,0.003709099,-0.009045144,-0.003693782,0.999991717,0.001709424,0.009051409,-0.001675932,0.999957631,2.642347177,-0.344255003,0.523920314,
92,0.999950462,0.003740905,-0.009223785,-0.003725744,0.999991681,0.001660296,0.009229920,-0.001625848,0.999956082,2.588430727,-0.337091964,0.510198269,
93,0.999950830,0.003513636,-0.009273184,-0.003500555,0.999992856,0.001426487,0.009278130,-0.001393955,0.999955986,2.533305576,-0.326110124,0.499912973,
94,0.999948828,0.003727302,-0.009404673,-0.003713109,0.999991942,0.001526127,0.009410286,-0.001491129,0.999954610,2.487067498,-0.320940840,0.491126728,
95,0.999952313,0.003522391,-0.009108438,-0.003508742,0.999992698,0.001514040,0.009113705,-0.001482009,0.999957371,2.433321274,-0.315262890,0.477555792,
