index,lon,lat,alt,
251,-73.91551338,45.45508824,-13.59734058,
252,-73.91551280,45.45508837,-13.59465027,
253,-73.91551232,45.45508853,-13.59214401,
254,-73.91551195,45.45508883,-13.59141731,
255,-73.91551139,45.45508894,-13.59202957,
256,-73.91551072,45.45508926,-13.59047031,
257,-73.91551025,45.45508933,-13.59090233,
258,-73.91550987,45.45508952,-13.59197998,
259,-73.91550937,45.45508968,-13.59236050,
260,-73.91550878,45.45508983,-13.59126472,
261,-73.91550814,45.45508998,-13.59068108,
262,-73.91550774,45.45509011,-13.59141731,
263,-73.91550704,45.45509014,-13.59213638,
264,-73.91550650,45.45509027,-13.59235096,
265,-73.91550602,45.45509049,-13.59264851,
266,-73.91550545,45.45509054,-13.59242725,
267,-73.91550504,45.45509081,-13.59074402,
268,-73.91550459,45.45509105,-13.58582211,
269,-73.91550409,45.45509134,-13.58263397,
270,-73.91550364,45.45509159,-13.58590126,
271,-73.91550315,45.45509189,-13.59181976,
272,-73.91550268,45.45509220,-13.59580708,
273,-73.91550236,45.45509227,-13.59880543,
274,-73.91550201,45.45509256,-13.60054016,
275,-73.91550158,45.45509282,-13.60160732,
276,-73.91550113,45.45509294,-13.60239792,
277,-73.91550033,45.45509348,-13.60262680,
278,-73.91550033,45.45509348,-13.60262680,
279,-73.91549977,45.45509360,-13.60319710,
280,-73.91549933,45.45509382,-13.60517788,
281,-73.91549870,45.45509390,-13.60703373,
282,-73.91549830,45.45509415,-13.60816574,
283,-73.91549791,45.45509427,-13.61128330,
284,-73.91549745,45.45509442,-13.61228657,
285,-73.91549666,45.45509457,-13.61086082,
286,-73.91549585,45.45509489,-13.60532093,
287,-73.91549530,45.45509505,-13.59722328,
288,-73.91549462,45.45509523,-13.59298038,
289,-73.91549390,45.45509559,-13.59196377,
290,-73.91549306,45.45509591,-13.59220028,
291,-73.91549233,45.45509630,-13.59525871,
292,-73.91549174,45.45509659,-13.59996605,
293,-73.91549122,45.45509675,-13.60480881,
294,-73.91549059,45.45509697,-13.60725021,
295,-73.91548993,45.45509720,-13.60633373,
296,-73.91548939,45.45509747,-13.60304737,
297,-73.91548892,45.45509771,-13.59769344,
298,-73.91548857,45.45509797,-13.59072304,
299,-73.91548766,45.45509834,-13.57813644,
300,-73.91548766,45.45509834,-13.57813644,
301,-73.91548713,45.45509860,-13.57343292,
302,-73.91548648,45.45509887,-13.56944370,
303,-73.91548566,45.45509919,-13.56835556,
304,-73.91548375,45.45509985,-13.56865025,
305,-73.91548375,45.45509985,-13.56865025,
306,-73.91548266,45.45510021,-13.57144260,
307,-73.91548145,45.45510058,-13.57676888,
308,-73.91548026,45.45510092,-13.58262539,
309,-73.91547875,45.45510147,-13.58827686,
310,-73.91547758,45.45510180,-13.59218597,
311,-73.91547627,45.45510219,-13.59444046,
312,-73.91547499,45.45510239,-13.59454823,
313,-73.91547402,45.45510261,-13.59165382,
314,-73.91547307,45.45510297,-13.58553791,
315,-73.91547232,45.45510313,-13.57975578,
316,-73.91547166,45.45510337,-13.57409763,
317,-73.91547093,45.45510363,-13.56838512,
318,-73.91547026,45.45510373,-13.56237411,
319,-73.91546954,45.45510389,-13.55900383,
320,-73.91546873,45.45510396,-13.55895996,
321,-73.91546811,45.45510424,-13.55972862,
322,-73.91546708,45.45510441,-13.56093025,
323,-73.91546635,45.45510451,-13.56490231,
324,-73.91546542,45.45510462,-13.56886768,
325,-73.91546424,45.45510471,-13.57280254,
326,-73.91546297,45.45510471,-13.57407665,
327,-73.91546159,45.45510476,-13.57621288,
328,-73.91546057,45.45510484,-13.57847214,
329,-73.91545954,45.45510498,-13.58468914,
330,-73.91545882,45.45510498,-13.59280396,
331,-73.91545823,45.45510481,-13.59743690,
332,-73.91545794,45.45510464,-13.59666061,
333,-73.91545749,45.45510467,-13.59311581,
334,-73.91545729,45.45510456,-13.58792019,
335,-73.91545704,45.45510443,-13.58244896,
336,-73.91545695,45.45510430,-13.57884789,
337,-73.91545696,45.45510414,-13.57768726,
338,-73.91545714,45.45510398,-13.57870102,
339,-73.91545730,45.45510375,-13.58103752,
340,-73.91545788,45.45510342,-13.58654499,
341,-73.91545844,45.45510311,-13.59114456,
342,-73.91545891,45.45510275,-13.59426308,
343,-73.91545961,45.45510250,-13.59659386,
344,-73.91546056,45.45510229,-13.59674931,
345,-73.91546164,45.45510180,-13.59567642,
346,-73.91546259,45.45510147,-13.59386063,
347,-73.91546365,45.45510118,-13.59247112,
348,-73.91546447,45.45510084,-13.59381199,
349,-73.91546555,45.45510048,-13.59634399,
350,-73.91546678,45.45510017,-13.59952354,
351,-73.91546796,45.45509979,-13.60130024,
352,-73.91546912,45.45509927,-13.60199928,
353,-73.91547053,45.45509897,-13.60214710,
354,-73.91547180,45.45509836,-13.60071182,
355,-73.91547337,45.45509793,-13.59990788,
356,-73.91547470,45.45509752,-13.59841633,
357,-73.91547580,45.45509724,-13.59508991,
358,-73.91547694,45.45509699,-13.59196854,
359,-73.91547823,45.45509656,-13.59035015,
360,-73.91547946,45.45509610,-13.59148502,
361,-73.91548052,45.45509579,-13.59256077,
362,-73.91548167,45.45509544,-13.59399891,
363,-73.91548296,45.45509498,-13.59595871,
364,-73.91548409,45.45509474,-13.59865284,
365,-73.91548535,45.45509451,-13.60283184,
366,-73.91548682,45.45509402,-13.60851192,
367,-73.91548812,45.45509370,-13.61258984,
368,-73.91548964,45.45509340,-13.61536598,
369,-73.91549101,45.45509315,-13.61530685,
370,-73.91549238,45.45509270,-13.61175632,
371,-73.91549370,45.45509240,-13.60734272,
372,-73.91549480,45.45509219,-13.60540009,
373,-73.91549604,45.45509187,-13.60578156,
374,-73.91549729,45.45509165,-13.60749149,
375,-73.91549841,45.45509141,-13.60909653,
376,-73.91549929,45.45509129,-13.61038017,
377,-73.91550026,45.45509102,-13.61242485,
378,-73.91550114,45.45509092,-13.61388588,
379,-73.91550206,45.45509076,-13.61449242,
380,-73.91550306,45.45509059,-13.61415577,
381,-73.91550401,45.45509046,-13.61212635,
382,-73.91550513,45.45509028,-13.61204529,
383,-73.91550642,45.45509000,-13.61289883,
384,-73.91550802,45.45508973,-13.61427402,
385,-73.91550958,45.45508942,-13.61494064,
386,-73.91551127,45.45508921,-13.61453533,
387,-73.91551320,45.45508887,-13.61459064,
388,-73.91551550,45.45508837,-13.61399937,
389,-73.91551750,45.45508787,-13.61221218,
390,-73.91551970,45.45508744,-13.60930538,
391,-73.91552188,45.45508696,-13.60625267,
392,-73.91552347,45.45508655,-13.60446548,
393,-73.91552542,45.45508611,-13.60144424,
394,-73.91552739,45.45508561,-13.59811115,
395,-73.91552961,45.45508521,-13.59416962,
396,-73.91553128,45.45508486,-13.59144592,
397,-73.91553299,45.45508448,-13.59034538,
398,-73.91553482,45.45508396,-13.59055233,
399,-73.91553651,45.45508375,-13.59003639,
400,-73.91553827,45.45508330,-13.58901215,
401,-73.91554009,45.45508285,-13.58740044,
402,-73.91554222,45.45508236,-13.58533955,
403,-73.91554399,45.45508199,-13.58202648,
404,-73.91554563,45.45508170,-13.57774067,
405,-73.91554644,45.45508146,-13.57466698,
406,-73.91554744,45.45508129,-13.57309723,
407,-73.91554812,45.45508117,-13.57413769,
408,-73.91554882,45.45508108,-13.57577610,
409,-73.91554895,45.45508113,-13.57728958,
410,-73.91554908,45.45508121,-13.57833576,
411,-73.91554928,45.45508134,-13.57808399,
412,-73.91554949,45.45508140,-13.57751083,
413,-73.91554962,45.45508152,-13.57718849,
414,-73.91554968,45.45508162,-13.57785702,
415,-73.91554979,45.45508173,-13.57958698,
416,-73.91554981,45.45508180,-13.58196354,
417,-73.91554995,45.45508171,-13.58288288,
418,-73.91554995,45.45508173,-13.58323860,
419,-73.91554984,45.45508175,-13.58260536,
420,-73.91554965,45.45508174,-13.58160496,
421,-73.91554959,45.45508186,-13.58106899,
422,-73.91554959,45.45508186,-13.58106899,
423,-73.91554959,45.45508186,-13.58106899,
