index,x,y,z,
91,4.17467265,3.49826695,0.01929092,
92,4.19584804,3.51965930,0.01954460,
93,4.22548635,3.53672626,0.01998234,
94,4.24434622,3.56008556,0.02127552,
95,4.27377852,3.58739259,0.02198124,
96,4.31382332,3.62469748,0.02030087,
97,4.34958708,3.65225199,0.01742840,
98,4.40008416,3.69436530,0.01622391,
99,4.44824281,3.75397853,0.01358128,
100,4.51864689,3.81993990,0.01043510,
101,4.58390875,3.88439208,0.00555897,
102,4.65394088,3.95789080,0.00206470,
103,4.71266337,4.03602487,0.00030899,
104,4.77909253,4.09726459,-0.00116444,
105,4.86684297,4.20138486,-0.00059032,
106,4.94980024,4.28246625,-0.00193596,
107,5.04045465,4.34605249,-0.00520229,
108,5.11960581,4.42016205,-0.00687981,
109,5.18588999,4.50366626,-0.00578880,
110,5.25092582,4.54623494,-0.00314426,
111,5.31692200,4.60288749,-0.00018787,
112,5.38826542,4.67624890,0.00113106,
113,5.44943791,4.73392617,0.00354576,
114,5.54487116,4.81357038,0.00700855,
115,5.62752802,4.88723457,0.00564957,
116,5.71691496,4.96806325,0.00135231,
117,5.82564336,5.07246484,-0.00361633,
118,5.92460327,5.17183628,-0.00469398,
119,6.01363446,5.27287093,-0.00491333,
120,6.10185791,5.34231869,-0.00501060,
121,6.19617724,5.43129413,-0.00431347,
122,6.29951452,5.51428406,-0.00414467,
123,6.40119334,5.60968846,-0.00534439,
124,6.49952955,5.69229883,-0.00618076,
125,6.60761515,5.79451437,-0.00533676,
126,6.69557631,5.87915440,-0.00519562,
127,6.79079301,5.98626396,-0.00528812,
128,6.90678457,6.08425615,-0.00548935,
129,7.00031520,6.15458677,-0.00638962,
130,7.09854648,6.24220656,-0.00450516,
131,7.17604012,6.31095766,-0.00114059,
132,7.24915925,6.37211632,0.00442696,
133,7.34806477,6.45655704,0.01087761,
134,7.42023498,6.53095866,0.01720238,
135,7.54295370,6.66504671,0.02035904,
136,7.54295370,6.66504671,0.02035904,
137,7.61504192,6.72446587,0.01803875,
138,7.68632519,6.80148342,0.01632881,
139,7.76560409,6.87560418,0.01611805,
140,7.83625603,6.95353607,0.01581573,
141,7.89417831,7.04266338,0.01467133,
142,7.96744525,7.10868196,0.01266289,
143,8.02556208,7.19239717,0.01079559,
144,8.08715603,7.26322585,0.00959873,
145,8.16707005,7.34493930,0.00795555,
146,8.24464182,7.44394059,0.00577450,
147,8.33163974,7.52361663,0.00325584,
148,8.41897714,7.61604782,0.00021458,
149,8.49441080,7.69100151,-0.00287819,
150,8.56618808,7.75423143,-0.00588894,
151,8.60559385,7.80620263,-0.00849056,
152,8.65925896,7.85668789,-0.01113510,
153,8.71150309,7.91009437,-0.01453876,
154,8.80846687,8.00638234,-0.01789188,
155,8.80846687,8.00638234,-0.01789188,
156,8.84887781,8.05239343,-0.01889801,
157,8.87280165,8.08540666,-0.01882839,
158,8.94041900,8.14774764,-0.01770115,
159,8.98723862,8.19916428,-0.01749897,
160,9.01589268,8.23500211,-0.01642227,
161,9.06566489,8.28166206,-0.01517010,
162,9.14950611,8.36575844,-0.01542568,
163,9.14950611,8.36575844,-0.01542568,
164,9.21060223,8.42371222,-0.01696396,
165,9.26347194,8.49156704,-0.01887131,
166,9.31896811,8.53200761,-0.02094555,
167,9.38451217,8.59301029,-0.02342415,
168,9.45001616,8.65345512,-0.02496147,
169,9.50161561,8.69817595,-0.02474117,
170,9.56438637,8.76100336,-0.02414322,
171,9.62836261,8.79919924,-0.02292442,
172,9.66931142,8.84227791,-0.02362823,
173,9.69793689,8.86051493,-0.02456665,
174,9.70744504,8.85118016,-0.02578831,
175,9.69392957,8.84448566,-0.02642918,
176,9.69152821,8.84981298,-0.02644920,
177,9.69136228,8.84214421,-0.02566338,
178,9.69503013,8.83243790,-0.02430534,
179,9.69788355,8.81606480,-0.02192974,
180,9.69884107,8.79767479,-0.02004814,
181,9.69884107,8.79767479,-0.02004814,
182,9.69155118,8.79397114,-0.02028465,
183,9.66885376,8.77789812,-0.01813698,
184,9.66885376,8.77789812,-0.01813698,
185,9.66134836,8.76614575,-0.01540375,
186,9.62912564,8.73991080,-0.01366711,
187,9.62912564,8.73991080,-0.01366711,
188,9.61244781,8.72425519,-0.01288319,
189,9.58870897,8.70164327,-0.01120472,
190,9.54391302,8.66794414,-0.00891685,
191,9.51737611,8.64929912,-0.00671196,
192,9.47647307,8.60456911,-0.00507641,
193,9.42833736,8.56733260,-0.00334740,
194,9.38754303,8.53445074,-0.00072575,
195,9.34089696,8.49347850,0.00088024,
196,9.30789224,8.46209850,0.00097370,
197,9.26056524,8.42268469,-0.00010586,
198,9.22203684,8.38959773,-0.00143147,
199,9.18563706,8.34310116,-0.00219631,
200,9.11055247,8.26300944,-0.00342464,
201,9.11055247,8.26300944,-0.00342464,
202,9.07825154,8.24006660,-0.00343800,
203,8.99856834,8.15075338,-0.00719833,
204,8.99856834,8.15075338,-0.00719833,
205,8.95706831,8.10333574,-0.01089859,
206,8.92775240,8.06761348,-0.01304626,
207,8.91816226,8.05754756,-0.01381207,
208,8.90460106,8.01985239,-0.01421928,
209,8.88566686,7.98106932,-0.01503086,
210,8.87381654,7.95776223,-0.01403713,
211,8.85726653,7.91446458,-0.00891018,
212,8.85726653,7.91446458,-0.00891018,
213,8.85014067,7.91400121,-0.00453568,
214,8.83947289,7.90001498,-0.00120258,
215,8.82931816,7.89957486,-0.00181675,
216,8.81420625,7.88612149,-0.00367546,
217,8.79335893,7.87995980,-0.00641155,
218,8.78001703,7.87296746,-0.01068306,
219,8.77428547,7.85768602,-0.01622772,
220,8.75574034,7.83521149,-0.02239418,
221,8.72993584,7.81646404,-0.02607155,
222,8.69826435,7.78553615,-0.02695751,
223,8.67069175,7.75242421,-0.02521801,
224,8.64433985,7.72878441,-0.02322006,
225,8.61441551,7.67693182,-0.02029133,
226,8.56874410,7.62799724,-0.01490402,
227,8.52354571,7.57862659,-0.00806236,
228,8.48452711,7.54456492,-0.00296688,
229,8.43591457,7.48951549,0.00170231,
230,8.37651025,7.42922026,0.00621605,
231,8.31571166,7.36975247,0.01053143,
232,8.19959046,7.26628869,0.01075554,
233,8.19959046,7.26628869,0.01075554,
234,8.13543872,7.21892779,0.00794220,
235,8.08305534,7.17057459,0.00315571,
236,8.02632322,7.10740809,-0.00287056,
237,7.98396867,7.06165747,-0.00663567,
238,7.94928166,7.02637700,-0.00812721,
239,7.90344621,6.97265867,-0.00835133,
240,7.84097677,6.91005805,-0.00813580,
241,7.76317604,6.86696246,-0.00443172,
242,7.70238698,6.80318286,-0.00358868,
243,7.62994021,6.72661211,-0.00391960,
244,7.56500266,6.66544558,-0.00692749,
245,7.48118428,6.57813573,-0.01226997,
246,7.39641605,6.48896932,-0.01362801,
247,7.31147422,6.41416549,-0.01415253,
248,7.22605363,6.35220502,-0.01334286,
249,7.14819760,6.28709767,-0.01247406,
250,7.06764078,6.20006630,-0.00995731,
251,6.96354439,6.12370679,-0.00607586,
252,6.90089945,6.07120773,-0.00393963,
253,6.78274019,5.96862360,-0.00262833,
254,6.69747123,5.90001340,-0.00190353,
255,6.59885941,5.83423490,0.00205612,
256,6.50992357,5.75722593,0.00629234,
257,6.41156351,5.70008773,-0.00001049,
258,6.33302748,5.64316600,-0.00534439,
259,6.25545849,5.56689780,-0.01273727,
260,6.18483128,5.51189749,-0.01630592,
261,6.11367764,5.46093265,-0.01790047,
262,6.02322258,5.39948026,-0.02066803,
263,5.94404950,5.33108917,-0.02550888,
264,5.86552873,5.25923124,-0.02745819,
265,5.78414408,5.19033732,-0.02940083,
266,5.70743432,5.12774838,-0.03076553,
267,5.63287225,5.06191672,-0.03081989,
268,5.53898778,4.98457659,-0.02795506,
269,5.45640912,4.90766132,-0.02554131,
270,5.38207974,4.83986031,-0.02414417,
271,5.28787769,4.76114308,-0.02350140,
272,4.98342952,4.49737629,-0.02202034,
273,4.86720330,4.39559110,-0.01978207,
274,4.76940112,4.30402978,-0.01985931,
275,4.65844204,4.19714672,-0.01665497,
276,4.55919409,4.09974891,-0.01358318,
277,4.44924781,3.99288111,-0.01232815,
278,4.34558339,3.88086395,-0.00823402,
279,4.09616981,3.64879444,-0.00302124,
280,4.09616981,3.64879444,-0.00302124,
281,3.97553282,3.52880694,-0.00216770,
282,3.87072302,3.41559196,-0.00025654,
283,3.75410100,3.30402112,0.00247097,
284,3.62292494,3.16723131,0.00693607,
285,3.47140221,3.03579543,0.00929642,
286,3.33463951,2.90660641,0.01026535,
287,3.21789253,2.78758260,0.01172256,
288,3.08362464,2.65119286,0.00921631,
289,2.94697349,2.53671092,0.00778294,
290,2.83711299,2.42626732,0.00404263,
291,2.70868347,2.31457727,0.00368404,
292,2.59299886,2.21549527,0.00421810,
293,2.48292853,2.12518803,0.00383663,
294,2.29005441,1.92407335,0.00195122,
295,2.29005441,1.92407335,0.00195122,
296,2.19954777,1.83910955,0.00083351,
297,2.09765043,1.73412383,-0.00085449,
298,1.92426941,1.55446540,-0.00294971,
299,1.92426941,1.55446540,-0.00294971,
300,1.84001887,1.47456942,-0.00342369,
301,1.75850633,1.37437973,-0.00310993,
302,1.67114395,1.28560362,0.00032234,
303,1.56278448,1.20215043,0.00645351,
304,1.47181433,1.12840184,0.01251125,
305,1.38051707,1.05262668,0.01560783,
306,1.25624838,0.95554549,0.02030373,
307,1.14752460,0.86808019,0.02053642,
308,1.03161201,0.77951818,0.01887512,
309,0.90947286,0.69917493,0.01777935,
310,0.79691625,0.60368542,0.01599121,
311,0.66729551,0.50766376,0.01511288,
312,0.54030596,0.40725806,0.01542091,
313,0.39780869,0.31000044,0.01509857,
314,0.28422877,0.21022035,0.01625061,
315,0.16310431,0.11458207,0.01616573,
316,0.02249817,-0.00257397,0.01580143,
317,-0.11369724,-0.11688044,0.01436710,
318,-0.24264375,-0.23243620,0.01278782,
319,-0.35398160,-0.33721450,0.01379204,
320,-0.43748642,-0.39888290,0.01361561,
321,-0.48742280,-0.43802360,0.01292419,
322,-0.51935187,-0.45293621,0.01246262,
323,-0.54528041,-0.48828129,0.01011372,
324,-0.55823896,-0.50881199,0.00876808,
325,-0.57056427,-0.53211788,0.00658321,
326,-0.57408620,-0.53508858,0.00272369,
327,-0.57356263,-0.51161484,-0.00243378,
328,-0.54576298,-0.50721363,-0.00642109,
329,-0.53058522,-0.49716762,-0.01081944,
330,-0.52097980,-0.48147587,-0.01247978,
331,-0.49659240,-0.46623901,-0.01438427,
332,-0.45985203,-0.45127681,-0.01492214,
333,-0.43074107,-0.41606143,-0.01384163,
334,-0.39372986,-0.38590339,-0.01307678,
335,-0.34416923,-0.37269690,-0.00901031,
336,-0.29036760,-0.34761431,-0.00823021,
337,-0.23453274,-0.31655314,-0.00749397,
338,-0.17120294,-0.28239538,-0.00558090,
339,-0.10394590,-0.24934770,-0.00299931,
340,-0.04946240,-0.22565176,-0.00189114,
341,-0.00090694,-0.20884801,-0.00387001,
342,0.05006894,-0.20276166,-0.00636005,
343,0.11087436,-0.17165948,-0.00677681,
344,0.15697600,-0.15530683,-0.00646019,
345,0.21668183,-0.13067342,-0.00320625,
346,0.27441069,-0.08951855,0.00174236,
347,0.34531744,-0.05051518,0.00984001,
348,0.39526430,-0.04588318,0.01372814,
349,0.44824290,-0.01322842,0.01650143,
350,0.50022301,0.01401806,0.01727104,
351,0.54362670,0.02782059,0.01513386,
352,0.58131405,0.07140637,0.01090240,
353,0.62970738,0.07378960,0.00628757,
354,0.65294274,0.09752847,0.00228882,
355,0.68801989,0.11739160,-0.00090027,
356,0.72469730,0.15025712,-0.00031471,
357,0.76527716,0.16958810,0.00341225,
358,0.81568083,0.19164850,0.00813198,
359,0.86415807,0.21663286,0.01086235,
360,0.93981698,0.26728251,0.01128769,
361,1.01463475,0.30793860,0.00890827,
362,1.08906914,0.35394386,0.00421429,
363,1.17161072,0.42432407,-0.00016308,
364,1.26204587,0.49136738,-0.00235748,
365,1.36414924,0.56140427,-0.00190163,
366,1.46605902,0.63019090,-0.00234032,
367,1.60884333,0.72134405,-0.00281525,
368,1.71687855,0.81927878,-0.00487995,
369,1.83745937,0.89614207,-0.00663471,
370,1.96035286,0.98528965,-0.00752449,
371,2.08881294,1.07358273,-0.00818634,
372,2.21080710,1.16948709,-0.00875378,
373,2.32909718,1.26153526,-0.00895596,
374,2.42990544,1.33530293,-0.01148987,
375,2.54390207,1.42905771,-0.01293468,
376,2.63118243,1.49019300,-0.01374626,
377,2.70402224,1.54073011,-0.01304150,
378,2.77725116,1.59080470,-0.01137447,
379,2.84941863,1.63313830,-0.01186275,
380,2.91300970,1.67959178,-0.01022148,
381,2.97002803,1.73142780,-0.00805950,
382,3.06336613,1.80061926,-0.00571442,
383,3.06336613,1.80061926,-0.00571442,
384,3.10611462,1.84005751,0.00053215,
385,3.16004590,1.88488450,0.00363541,
386,3.22113833,1.94261851,0.00459385,
387,3.26640833,1.98889652,0.00494766,
388,3.33036561,2.02254358,0.00268269,
389,3.39028024,2.09125963,-0.00256062,
390,3.45410970,2.15470282,-0.00546074,
391,3.51858576,2.21943061,-0.00671959,
392,3.59744514,2.29701488,-0.00667000,
393,3.66796368,2.36474007,-0.00671577,
394,3.75354553,2.42519254,-0.00556374,
395,3.84316046,2.50355548,-0.00628090,
396,3.93402565,2.59592743,-0.00842762,
397,3.98723021,2.65234156,-0.01069355,
398,4.04573340,2.70568916,-0.01320267,
399,4.10253236,2.76339504,-0.01309013,
400,4.14940833,2.81364844,-0.01271915,
401,4.20728589,2.89777921,-0.01352024,
402,4.25078299,2.93838332,-0.01472759,
403,4.28021624,2.99190210,-0.01467323,
404,4.33254246,3.05162119,-0.01423168,
405,4.37199979,3.10209155,-0.01430321,
406,4.43258006,3.16830039,-0.01514912,
407,4.48947819,3.24379468,-0.01622581,
408,4.54280767,3.30772472,-0.01563740,
409,4.61299240,3.37623144,-0.01565838,
410,4.67298233,3.45629050,-0.01896381,
411,4.73365603,3.55457714,-0.02163887,
412,4.78994571,3.62568310,-0.02213383,
413,4.85164939,3.70624570,-0.02308846,
414,4.94663251,3.80378227,-0.01889801,
415,5.03963581,3.89434367,-0.01254177,
416,5.13636701,3.98144609,-0.00842190,
417,5.35842155,4.16600640,-0.00803280,
418,5.35842155,4.16600640,-0.00803280,
419,5.48826053,4.26891597,-0.00545406,
420,5.63196974,4.38911042,-0.00480270,
421,5.76819451,4.48517547,-0.00333881,
422,5.89566835,4.59999738,-0.00368786,
423,6.05429587,4.73332393,-0.00455475,
424,6.18425879,4.84560717,-0.00603294,
425,6.33566697,4.97803487,-0.00345802,
426,6.50364905,5.13478174,-0.00189590,
427,6.64365318,5.26642433,-0.00309086,
428,6.78136181,5.39308683,-0.00296879,
429,6.91763230,5.51312464,0.00033379,
430,7.04609984,5.61274689,0.00326061,
431,7.18997111,5.73464269,0.00363636,
432,7.32580672,5.84311862,0.00497437,
433,7.43677432,5.93973704,0.00822544,
434,7.54935741,6.05316779,0.00873852,
435,7.66900913,6.17365644,0.01229095,
436,7.77484024,6.26172064,0.01352119,
437,7.90345268,6.37952184,0.01480293,
438,8.02471612,6.49077154,0.01645374,
439,8.14014306,6.59930016,0.01872635,
440,8.25987298,6.70326688,0.02065754,
441,8.39426848,6.82970956,0.02114296,
442,8.50880278,6.93365172,0.02161026,
443,8.63860731,7.03874616,0.02192783,
444,8.76084157,7.14398175,0.02238083,
445,8.90872580,7.28886181,0.01965237,
446,9.05582995,7.41314681,0.01803207,
447,9.20276818,7.51830658,0.01373577,
448,9.35568021,7.62649306,0.01041222,
449,9.49001084,7.73875449,0.00639248,
450,9.62840602,7.85711549,0.00018215,
451,9.74628770,7.94912195,-0.00426674,
452,9.83892562,8.02516162,-0.00383663,
453,9.90663839,8.04756701,-0.00076866,
454,9.96010517,8.06586659,0.00298595,
455,9.98406146,8.07609999,0.00585556,
456,9.99838751,8.10564709,0.01099777,
457,9.99889296,8.10601151,0.01589298,
458,9.99563140,8.10152614,0.02113056,
459,9.98850556,8.09455442,0.02484417,
460,9.98638652,8.07722032,0.02491570,
461,9.96293373,8.08928001,0.01720905,
462,9.96293373,8.08928001,0.01720905,
463,9.96072884,8.08647227,0.01322365,
464,9.95445748,8.08535111,0.00733280,
465,9.94371719,8.08692538,0.00351715,
466,9.93468402,8.06801533,0.00155163,
467,9.93676876,8.06476366,0.00031662,
468,9.93102956,8.05296444,-0.00028133,
469,9.91681790,8.05555033,0.00215721,
470,9.90158392,8.04464149,0.00534248,
471,9.88600660,8.03927576,0.00786209,
472,9.86871462,8.01283800,0.00850868,
473,9.84150058,7.99687408,0.00612831,
474,9.79623729,7.98957061,-0.00046730,
475,9.77280168,7.99333560,-0.00906372,
476,9.73573618,7.98448788,-0.01939678,
477,9.69797257,7.98267793,-0.02696800,
478,9.65543300,7.95788513,-0.03307438,
479,9.61265879,7.95411645,-0.03430653,
480,9.56771024,7.92920612,-0.03313541,
481,9.53425536,7.90937827,-0.03158092,
482,9.50324954,7.87375758,-0.02946377,
483,9.46249906,7.85343192,-0.02774620,
484,9.39959474,7.81388721,-0.02530384,
485,9.34400318,7.78230212,-0.02254581,
486,9.28298523,7.74225947,-0.02021313,
487,9.20923002,7.68542429,-0.01704884,
488,9.15742267,7.64035853,-0.01465988,
489,9.07551545,7.57914968,-0.01078701,
490,8.98072982,7.50838096,-0.00868320,
491,8.90538006,7.45451564,-0.00909710,
492,8.80816447,7.38327974,-0.01110840,
493,8.69983285,7.30409293,-0.01342964,
494,8.58157731,7.21373670,-0.01579094,
495,8.47805220,7.13460163,-0.01748085,
496,8.35081876,7.04840020,-0.02039528,
497,8.23545286,6.94883922,-0.02370167,
498,8.10904339,6.85094406,-0.02494144,
499,7.97755275,6.74817635,-0.02635765,
500,7.83972968,6.65306544,-0.03122234,
501,7.71422619,6.56300068,-0.03488159,
502,7.58137942,6.45450186,-0.03869820,
503,7.44475227,6.35112809,-0.04004574,
504,7.31448420,6.25260732,-0.03974724,
505,7.18839133,6.15481731,-0.03940296,
506,7.05971112,6.07008597,-0.03911972,
507,6.94584244,5.97467442,-0.03933430,
508,6.70253916,5.80964798,-0.03727818,
509,6.70253916,5.80964798,-0.03727818,
510,6.60654137,5.73712892,-0.03941822,
511,6.52243587,5.68263024,-0.04252434,
512,6.43646595,5.61925023,-0.04318905,
513,6.35045598,5.55606763,-0.04544449,
514,6.27646421,5.50057070,-0.04746342,
515,6.19694591,5.41854159,-0.05081654,
516,6.11769462,5.36237851,-0.05248833,
517,6.01665568,5.29357973,-0.05472088,
518,5.91829275,5.21741285,-0.05325890,
519,5.82689834,5.13124885,-0.05149841,
520,5.72840666,5.05478848,-0.04960155,
521,5.61662360,4.98769892,-0.04719543,
522,5.52168913,4.91782034,-0.04675388,
523,5.42202919,4.83769118,-0.04307461,
524,5.31228701,4.75569092,-0.04379368,
525,5.22955573,4.70939718,-0.04470634,
526,5.13033353,4.63423334,-0.04143620,
527,5.03062112,4.56053528,-0.03704929,
528,4.93461089,4.49162516,-0.03485680,
529,4.83565571,4.40837844,-0.03238297,
530,4.72681474,4.31724151,-0.02688694,
531,4.62974689,4.23212559,-0.02332020,
532,4.53147834,4.14616662,-0.02264690,
533,4.33699834,3.97579841,-0.02054310,
534,4.33699834,3.97579841,-0.02054310,
535,4.23830922,3.89546518,-0.01560020,
536,4.13929681,3.80877952,-0.01274204,
537,4.03398537,3.71108320,-0.01225185,
538,3.82345023,3.51648117,-0.00993443,
539,3.82345023,3.51648117,-0.00993443,
540,3.71076497,3.41880871,-0.00756550,
541,3.59420397,3.31747079,-0.00501633,
542,3.46514981,3.22714781,-0.00298500,
543,3.34524045,3.12000917,-0.00275040,
544,3.21063496,2.98850606,-0.00075054,
545,3.07515685,2.86406871,0.00209618,
546,2.94467026,2.75952502,0.00168324,
547,2.81105848,2.64249534,0.00224590,
548,2.68033919,2.52460879,-0.00008869,
549,2.57717159,2.40382259,-0.00228119,
550,2.48210448,2.32846849,-0.00284958,
551,2.36829766,2.21293847,-0.00346470,
552,2.26198195,2.11146179,-0.00264359,
553,2.16352357,2.00824561,-0.00222492,
554,2.04789522,1.89798273,-0.00437450,
555,1.94345061,1.79687751,-0.00264645,
556,1.83679824,1.70035947,-0.00621796,
557,1.72834056,1.59722101,-0.00720310,
558,1.61619311,1.48193179,-0.00729084,
559,1.51899546,1.38474236,-0.00968552,
560,1.41613299,1.28002510,-0.01557064,
561,1.30355065,1.16593560,-0.01898384,
562,1.19783477,1.05001361,-0.02060986,
563,1.07203352,0.91853720,-0.01933479,
564,0.95845650,0.77869516,-0.01630878,
565,0.83284598,0.62863545,-0.01392174,
566,0.73151890,0.50104526,-0.00977516,
567,0.61829471,0.37038233,-0.00618649,
568,0.51226600,0.24502946,-0.00350475,
569,0.42771311,0.15345670,-0.00015068,
570,0.37438166,0.10606861,-0.00053978,
571,0.33308273,0.07077980,-0.00120068,
572,0.28807400,0.02722549,-0.00601482,
573,0.26772256,-0.02333165,-0.01136875,
574,0.24603406,-0.03675080,-0.01493645,
575,0.24695627,-0.01424313,-0.01791286,
576,0.25627463,-0.01292419,-0.02197075,
577,0.26764722,-0.00839233,-0.02341080,
578,0.27727553,-0.01385594,-0.02273178,
579,0.29025506,-0.01209927,-0.02221680,
580,0.30115843,-0.01802921,-0.02153301,
581,0.30530215,-0.00526333,-0.02099419,
582,0.31266739,-0.00716591,-0.02075672,
583,0.31223824,-0.00937653,-0.01955605,
584,0.32518343,-0.01851368,-0.01779652,
585,0.31804422,-0.00716686,-0.01835632,
586,0.32490496,-0.00670433,-0.01806927,
587,0.32329897,-0.00320530,-0.01680565,
588,0.30447722,0.01249313,-0.01736164,
589,0.28916787,0.01155090,-0.01863670,
590,0.27758929,0.00831318,-0.02069283,
591,0.26593632,0.02047634,-0.02180767,
592,0.25795596,0.02426052,-0.02034855,
593,0.24949495,0.03000641,-0.01809883,
594,0.24849741,0.03476429,-0.01453972,
595,0.24434701,0.02405930,-0.01129818,
596,0.24321309,0.02071095,-0.00927925,
597,0.24153748,0.01615238,-0.00796413,
598,0.23086489,-0.00445557,-0.00689125,
599,0.21465813,0.00441647,-0.00812054,
600,0.19377358,0.00207043,-0.01268578,
601,0.11652107,0.02467156,-0.01852894,
602,0.11652107,0.02467156,-0.01852894,
603,0.06937419,0.04122544,-0.01919937,
604,0.02402309,0.06518269,-0.01813889,
605,-0.02842908,0.07401181,-0.01444244,
606,-0.08628477,0.09729768,-0.00856400,
607,-0.13438246,0.12229730,-0.00391293,
608,-0.18557292,0.17993071,0.00272083,
609,-0.25008527,0.22973444,0.00533199,
610,-0.29749440,0.28581717,0.00648499,
611,-0.36313780,0.33789351,0.00778866,
612,-0.42055290,0.38586810,0.00821877,
613,-0.49516849,0.44617752,0.00989723,
614,-0.57371989,0.51663975,0.01182938,
615,-0.63438511,0.57733445,0.01553345,
616,-0.76200312,0.70964246,0.02399540,
617,-0.76200312,0.70964246,0.02399540,
618,-0.83219078,0.78365713,0.02447701,
619,-0.90551222,0.86980731,0.01838303,
620,-0.97915600,0.95962532,0.01333427,
621,-1.02755122,1.01194294,0.00851727,
622,-1.08928549,1.07512196,0.00804329,
623,-1.13653916,1.13140019,0.00796032,
624,-1.19285131,1.21141300,0.00340557,
625,-1.26196465,1.25915441,0.00421143,
626,-1.32637493,1.34368001,0.00470638,
627,-1.38193940,1.41577874,0.00506115,
628,-1.44396120,1.50291597,0.00487137,
629,-1.50225698,1.58887446,0.00398827,
630,-1.57069272,1.67942776,0.00164413,
631,-1.67043235,1.85947719,-0.00573158,
632,-1.67043235,1.85947719,-0.00573158,
633,-1.72073347,1.95160213,-0.00842857,
634,-1.77451169,2.03176084,-0.01195145,
635,-1.82425013,2.11599175,-0.01635647,
636,-1.88181110,2.20739381,-0.01993752,
637,-1.93269395,2.28744572,-0.02223682,
638,-1.99935250,2.38341874,-0.02511311,
