index,x,y,z,
84,19.16040911,-11.53489927,13.47823238,
85,19.19234959,-11.50124744,13.47918129,
86,19.20979227,-11.44484333,13.47988892,
87,19.24227443,-11.41118053,13.47870445,
88,19.26857773,-11.37662128,13.47453690,
89,19.27686897,-11.36566260,13.47082806,
90,19.29253021,-11.34500649,13.46700668,
91,19.32387465,-11.32279255,13.46494198,
92,19.34777088,-11.30277255,13.46440983,
93,19.36894627,-11.28138020,13.46415615,
94,19.39858458,-11.26431324,13.46371841,
95,19.41744445,-11.24095394,13.46242523,
96,19.44687675,-11.21364691,13.46171951,
97,19.48692155,-11.17634202,13.46339989,
98,19.52268531,-11.14878751,13.46627235,
99,19.57318239,-11.10667420,13.46747684,
100,19.62134104,-11.04706097,13.47011948,
101,19.69174512,-10.98109960,13.47326565,
102,19.75700698,-10.91664742,13.47814178,
103,19.82703911,-10.84314870,13.48163605,
104,19.88576160,-10.76501463,13.48339176,
105,19.95219076,-10.70377491,13.48486519,
106,20.03994120,-10.59965464,13.48429108,
107,20.12289847,-10.51857325,13.48563671,
108,20.21355288,-10.45498701,13.48890305,
109,20.29270404,-10.38087745,13.49058056,
110,20.35898822,-10.29737324,13.48948956,
111,20.42402405,-10.25480456,13.48684502,
112,20.49002023,-10.19815201,13.48388863,
113,20.56136365,-10.12479060,13.48256969,
114,20.62253614,-10.06711333,13.48015499,
115,20.71796939,-9.98746912,13.47669220,
116,20.80062625,-9.91380493,13.47805119,
117,20.89001319,-9.83297625,13.48234844,
118,20.99874159,-9.72857466,13.48731709,
119,21.09770150,-9.62920322,13.48839474,
120,21.18673269,-9.52816857,13.48861408,
121,21.27495614,-9.45872081,13.48871136,
122,21.36927547,-9.36974537,13.48801422,
123,21.47261275,-9.28675544,13.48784542,
124,21.57429157,-9.19135104,13.48904514,
125,21.67262778,-9.10874067,13.48988152,
126,21.78071338,-9.00652513,13.48903751,
127,21.86867454,-8.92188510,13.48889637,
128,21.96389124,-8.81477554,13.48898888,
129,22.07988280,-8.71678335,13.48919010,
130,22.17341343,-8.64645273,13.49009037,
131,22.27164471,-8.55883294,13.48820591,
132,22.34913835,-8.49008184,13.48484135,
133,22.42225748,-8.42892318,13.47927380,
134,22.52116300,-8.34448246,13.47282314,
135,22.59333321,-8.27008084,13.46649837,
136,22.71605193,-8.13599279,13.46334171,
137,22.71605193,-8.13599279,13.46334171,
138,22.78814015,-8.07657363,13.46566200,
139,22.85942342,-7.99955608,13.46737194,
140,22.93870232,-7.92543532,13.46758270,
141,23.00935426,-7.84750343,13.46788502,
142,23.06727654,-7.75837612,13.46902943,
143,23.14054348,-7.69235754,13.47103786,
144,23.19866031,-7.60864233,13.47290516,
145,23.26025426,-7.53781365,13.47410202,
146,23.34016828,-7.45610020,13.47574520,
147,23.41774005,-7.35709891,13.47792625,
148,23.50473797,-7.27742287,13.48044491,
149,23.59207537,-7.18499168,13.48348618,
150,23.66750903,-7.11003799,13.48657894,
151,23.73928631,-7.04680807,13.48958969,
152,23.77869208,-6.99483687,13.49219131,
153,23.83235719,-6.94435161,13.49483585,
154,23.88460132,-6.89094513,13.49823952,
155,23.98156510,-6.79465716,13.50159264,
156,23.98156510,-6.79465716,13.50159264,
157,24.02197604,-6.74864607,13.50259876,
158,24.04589988,-6.71563284,13.50252914,
159,24.11351723,-6.65329186,13.50140190,
160,24.16033685,-6.60187522,13.50119972,
161,24.18899091,-6.56603739,13.50012302,
162,24.23876312,-6.51937744,13.49887085,
163,24.32260434,-6.43528106,13.49912643,
164,24.32260434,-6.43528106,13.49912643,
165,24.38370046,-6.37732728,13.50066471,
166,24.43657017,-6.30947246,13.50257206,
167,24.49206634,-6.26903189,13.50464630,
168,24.55761040,-6.20802921,13.50712490,
169,24.62311439,-6.14758438,13.50866222,
170,24.67471384,-6.10286355,13.50844193,
171,24.73748460,-6.04003614,13.50784397,
172,24.80146084,-6.00184026,13.50662518,
173,24.84240965,-5.95876159,13.50732899,
174,24.87103512,-5.94052457,13.50826740,
175,24.88054327,-5.94985934,13.50948906,
176,24.86702780,-5.95655384,13.51012993,
177,24.86462644,-5.95122652,13.51014996,
178,24.86446051,-5.95889529,13.50936413,
179,24.86812836,-5.96860160,13.50800610,
180,24.87098178,-5.98497470,13.50563049,
181,24.87193930,-6.00336471,13.50374889,
182,24.87193930,-6.00336471,13.50374889,
183,24.86464941,-6.00706836,13.50398540,
184,24.84195199,-6.02314138,13.50183773,
185,24.84195199,-6.02314138,13.50183773,
186,24.83444659,-6.03489375,13.49910450,
187,24.80222387,-6.06112870,13.49736786,
188,24.80222387,-6.06112870,13.49736786,
189,24.78554604,-6.07678431,13.49658394,
190,24.76180720,-6.09939623,13.49490547,
191,24.71701125,-6.13309536,13.49261761,
192,24.69047434,-6.15174038,13.49041271,
193,24.64957130,-6.19647039,13.48877716,
194,24.60143559,-6.23370690,13.48704815,
195,24.56064126,-6.26658876,13.48442650,
196,24.51399519,-6.30756100,13.48282051,
197,24.48099047,-6.33894100,13.48272705,
198,24.43366347,-6.37835481,13.48380661,
199,24.39513507,-6.41144177,13.48513222,
200,24.35873529,-6.45793834,13.48589706,
201,24.28365070,-6.53803006,13.48712540,
202,24.28365070,-6.53803006,13.48712540,
203,24.25134977,-6.56097290,13.48713875,
204,24.17166657,-6.65028612,13.49089909,
205,24.17166657,-6.65028612,13.49089909,
206,24.13016654,-6.69770376,13.49459934,
207,24.10085063,-6.73342602,13.49674702,
208,24.09126049,-6.74349194,13.49751282,
209,24.07769929,-6.78118711,13.49792004,
210,24.05876509,-6.81997018,13.49873161,
211,24.04691477,-6.84327727,13.49773788,
212,24.03036476,-6.88657492,13.49261093,
213,24.03036476,-6.88657492,13.49261093,
214,24.02323890,-6.88703829,13.48823643,
215,24.01257112,-6.90102452,13.48490334,
216,24.00241639,-6.90146464,13.48551750,
217,23.98730448,-6.91491801,13.48737621,
218,23.96645716,-6.92107970,13.49011230,
219,23.95311526,-6.92807204,13.49438381,
220,23.94738370,-6.94335348,13.49992847,
221,23.92883857,-6.96582801,13.50609493,
222,23.90303407,-6.98457546,13.50977230,
223,23.87136258,-7.01550335,13.51065826,
224,23.84378998,-7.04861529,13.50891876,
225,23.81743808,-7.07225509,13.50692081,
226,23.78751374,-7.12410768,13.50399208,
227,23.74184233,-7.17304226,13.49860477,
228,23.69664394,-7.22241291,13.49176311,
229,23.65762534,-7.25647458,13.48666763,
230,23.60901280,-7.31152401,13.48199844,
231,23.54960848,-7.37181924,13.47748470,
232,23.48880989,-7.43128703,13.47316933,
233,23.37268869,-7.53475081,13.47294521,
234,23.37268869,-7.53475081,13.47294521,
235,23.30853695,-7.58211171,13.47575855,
236,23.25615357,-7.63046491,13.48054504,
237,23.19942145,-7.69363141,13.48657131,
238,23.15706690,-7.73938203,13.49033642,
239,23.12237989,-7.77466250,13.49182796,
240,23.07654444,-7.82838083,13.49205208,
241,23.01407500,-7.89098145,13.49183655,
242,22.93627427,-7.93407704,13.48813248,
243,22.87548521,-7.99785664,13.48728943,
244,22.80303844,-8.07442739,13.48762035,
245,22.73810089,-8.13559392,13.49062824,
246,22.65428251,-8.22290377,13.49597073,
247,22.56951428,-8.31207018,13.49732876,
248,22.48457245,-8.38687401,13.49785328,
249,22.39915186,-8.44883448,13.49704361,
250,22.32129583,-8.51394183,13.49617481,
251,22.24073901,-8.60097320,13.49365807,
252,22.13664262,-8.67733271,13.48977661,
253,22.07399768,-8.72983177,13.48764038,
254,21.95583842,-8.83241590,13.48632908,
255,21.87056946,-8.90102610,13.48560429,
256,21.77195764,-8.96680460,13.48164463,
257,21.68302180,-9.04381357,13.47740841,
258,21.58466174,-9.10095177,13.48371124,
259,21.50612571,-9.15787350,13.48904514,
260,21.42855672,-9.23414170,13.49643803,
261,21.35792951,-9.28914201,13.50000668,
262,21.28677587,-9.34010685,13.50160122,
263,21.19632081,-9.40155924,13.50436878,
264,21.11714773,-9.46995033,13.50920963,
265,21.03862696,-9.54180826,13.51115894,
266,20.95724231,-9.61070218,13.51310158,
267,20.88053255,-9.67329112,13.51446629,
268,20.80597048,-9.73912278,13.51452065,
269,20.71208601,-9.81646291,13.51165581,
270,20.62950735,-9.89337818,13.50924206,
271,20.55517797,-9.96117919,13.50784492,
272,20.46097592,-10.03989642,13.50720215,
273,20.15652775,-10.30366321,13.50572109,
274,20.04030153,-10.40544840,13.50348282,
275,19.94249935,-10.49700972,13.50356007,
276,19.83154027,-10.60389278,13.50035572,
277,19.73229232,-10.70129059,13.49728394,
278,19.62234604,-10.80815839,13.49602890,
279,19.51868162,-10.92017555,13.49193478,
280,19.26926804,-11.15224506,13.48672199,
281,19.26926804,-11.15224506,13.48672199,
282,19.14863105,-11.27223256,13.48586845,
283,19.04382125,-11.38544754,13.48395729,
284,18.92719923,-11.49701838,13.48122978,
285,18.79602317,-11.63380819,13.47676468,
286,18.64450044,-11.76524407,13.47440434,
287,18.50773774,-11.89443309,13.47343540,
288,18.39099076,-12.01345690,13.47197819,
289,18.25672287,-12.14984664,13.47448444,
290,18.12007172,-12.26432858,13.47591782,
291,18.01021122,-12.37477218,13.47965813,
292,17.88178170,-12.48646223,13.48001671,
293,17.76609709,-12.58554423,13.47948265,
294,17.65602676,-12.67585147,13.47986412,
295,17.46315264,-12.87696615,13.48174953,
296,17.46315264,-12.87696615,13.48174953,
297,17.37264600,-12.96192995,13.48286724,
298,17.27074866,-13.06691567,13.48455524,
299,17.09736764,-13.24657410,13.48665047,
300,17.09736764,-13.24657410,13.48665047,
301,17.01311710,-13.32647008,13.48712444,
302,16.93160456,-13.42665977,13.48681068,
303,16.84424218,-13.51543588,13.48337841,
304,16.73588271,-13.59888907,13.47724724,
305,16.64491256,-13.67263766,13.47118950,
306,16.55361530,-13.74841282,13.46809292,
307,16.42934661,-13.84549401,13.46339703,
308,16.32062283,-13.93295931,13.46316433,
309,16.20471024,-14.02152132,13.46482563,
310,16.08257109,-14.10186457,13.46592140,
311,15.97001448,-14.19735408,13.46770954,
312,15.84039374,-14.29337574,13.46858788,
313,15.71340419,-14.39378144,13.46827984,
314,15.57090692,-14.49103906,13.46860218,
315,15.45732700,-14.59081915,13.46745014,
316,15.33620254,-14.68645743,13.46753502,
317,15.19559640,-14.80361347,13.46789932,
318,15.05940099,-14.91791994,13.46933365,
319,14.93045448,-15.03347570,13.47091293,
320,14.81911663,-15.13825400,13.46990871,
321,14.73561181,-15.19992240,13.47008514,
322,14.68567543,-15.23906310,13.47077656,
323,14.65374636,-15.25397571,13.47123814,
324,14.62781782,-15.28932079,13.47358704,
325,14.61485927,-15.30985149,13.47493267,
326,14.60253396,-15.33315738,13.47711754,
327,14.59901203,-15.33612808,13.48097706,
328,14.59953560,-15.31265434,13.48613453,
329,14.62733525,-15.30825313,13.49012184,
330,14.64251301,-15.29820712,13.49452019,
331,14.65211843,-15.28251537,13.49618053,
332,14.67650583,-15.26727851,13.49808502,
333,14.71324620,-15.25231631,13.49862289,
334,14.74235716,-15.21710093,13.49754238,
335,14.77936837,-15.18694289,13.49677753,
336,14.82892900,-15.17373640,13.49271107,
337,14.88273063,-15.14865381,13.49193096,
338,14.93856549,-15.11759264,13.49119473,
339,15.00189529,-15.08343488,13.48928165,
340,15.06915233,-15.05038720,13.48670006,
341,15.12363583,-15.02669126,13.48559189,
342,15.17219129,-15.00988751,13.48757076,
343,15.22316717,-15.00380116,13.49006081,
344,15.28397259,-14.97269898,13.49047756,
345,15.33007423,-14.95634633,13.49016094,
346,15.38978006,-14.93171292,13.48690701,
347,15.44750892,-14.89055805,13.48195839,
348,15.51841567,-14.85155468,13.47386074,
349,15.56836253,-14.84692268,13.46997261,
350,15.62134113,-14.81426792,13.46719933,
351,15.67332124,-14.78702144,13.46642971,
352,15.71672493,-14.77321891,13.46856689,
353,15.75441228,-14.72963313,13.47279835,
354,15.80280561,-14.72724990,13.47741318,
355,15.82604097,-14.70351103,13.48141193,
356,15.86111812,-14.68364790,13.48460102,
357,15.89779553,-14.65078238,13.48401546,
358,15.93837539,-14.63145140,13.48028851,
359,15.98877906,-14.60939100,13.47556877,
360,16.03725630,-14.58440664,13.47283840,
361,16.11291521,-14.53375699,13.47241306,
362,16.18773298,-14.49310090,13.47479248,
363,16.26216737,-14.44709564,13.47948647,
364,16.34470895,-14.37671543,13.48386383,
365,16.43514410,-14.30967212,13.48605824,
366,16.53724747,-14.23963523,13.48560238,
367,16.63915725,-14.17084860,13.48604107,
368,16.78194156,-14.07969545,13.48651600,
369,16.88997678,-13.98176072,13.48858070,
370,17.01055760,-13.90489743,13.49033546,
371,17.13345109,-13.81574985,13.49122524,
372,17.26191117,-13.72745677,13.49188709,
373,17.38390533,-13.63155241,13.49245453,
374,17.50219541,-13.53950424,13.49265671,
375,17.60300367,-13.46573657,13.49519062,
376,17.71700030,-13.37198179,13.49663544,
377,17.80428066,-13.31084650,13.49744701,
378,17.87712047,-13.26030939,13.49674225,
379,17.95034939,-13.21023480,13.49507523,
380,18.02251686,-13.16790120,13.49556351,
381,18.08610793,-13.12144772,13.49392223,
382,18.14312626,-13.06961170,13.49176025,
383,18.23646436,-13.00042024,13.48941517,
384,18.23646436,-13.00042024,13.48941517,
385,18.27921285,-12.96098199,13.48316860,
386,18.33314413,-12.91615500,13.48006535,
387,18.39423656,-12.85842099,13.47910690,
388,18.43950656,-12.81214298,13.47875309,
389,18.50346384,-12.77849592,13.48101807,
390,18.56337847,-12.70977987,13.48626137,
391,18.62720793,-12.64633668,13.48916149,
392,18.69168399,-12.58160889,13.49042034,
393,18.77054337,-12.50402462,13.49037075,
394,18.84106191,-12.43629943,13.49041653,
395,18.92664376,-12.37584696,13.48926449,
396,19.01625869,-12.29748402,13.48998165,
397,19.10712388,-12.20511207,13.49212837,
398,19.16032844,-12.14869794,13.49439430,
399,19.21883163,-12.09535034,13.49690342,
400,19.27563059,-12.03764446,13.49679089,
401,19.32250656,-11.98739106,13.49641991,
402,19.38038412,-11.90326029,13.49722099,
403,19.42388122,-11.86265618,13.49842834,
404,19.45331447,-11.80913740,13.49837399,
405,19.50564069,-11.74941831,13.49793243,
406,19.54509802,-11.69894795,13.49800396,
407,19.60567829,-11.63273911,13.49884987,
408,19.66257642,-11.55724482,13.49992657,
409,19.71590590,-11.49331478,13.49933815,
410,19.78609063,-11.42480806,13.49935913,
411,19.84608056,-11.34474900,13.50266457,
412,19.90675426,-11.24646236,13.50533962,
413,19.96304394,-11.17535640,13.50583458,
414,20.02474762,-11.09479380,13.50678921,
415,20.11973074,-10.99725723,13.50259876,
416,20.21273404,-10.90669583,13.49624252,
417,20.30946524,-10.81959341,13.49212265,
418,20.53151978,-10.63503310,13.49173355,
419,20.53151978,-10.63503310,13.49173355,
420,20.66135876,-10.53212353,13.48915482,
421,20.80506797,-10.41192908,13.48850346,
422,20.94129274,-10.31586403,13.48703957,
423,21.06876658,-10.20104212,13.48738861,
424,21.22739410,-10.06771557,13.48825550,
425,21.35735702,-9.95543233,13.48973370,
426,21.50876520,-9.82300463,13.48715878,
427,21.67674728,-9.66625776,13.48559666,
428,21.81675141,-9.53461517,13.48679161,
429,21.95446004,-9.40795267,13.48666954,
430,22.09073053,-9.28791486,13.48336697,
431,22.21919807,-9.18829261,13.48044014,
432,22.36306934,-9.06639681,13.48006439,
433,22.49890495,-8.95792088,13.47872639,
434,22.60987255,-8.86130246,13.47547531,
435,22.72245564,-8.74787171,13.47496223,
436,22.84210736,-8.62738306,13.47140980,
437,22.94793847,-8.53931886,13.47017956,
438,23.07655091,-8.42151766,13.46889782,
439,23.19781435,-8.31026796,13.46724701,
440,23.31324129,-8.20173934,13.46497440,
441,23.43297121,-8.09777262,13.46304321,
442,23.56736671,-7.97132994,13.46255779,
443,23.68190101,-7.86738778,13.46209049,
444,23.81170554,-7.76229334,13.46177292,
445,23.93393980,-7.65705775,13.46131992,
446,24.08182403,-7.51217769,13.46404839,
447,24.22892818,-7.38789269,13.46566868,
448,24.37586641,-7.28273292,13.46996498,
449,24.52877844,-7.17454644,13.47328854,
450,24.66310907,-7.06228501,13.47730827,
451,24.80150425,-6.94392401,13.48351860,
452,24.91938593,-6.85191755,13.48796749,
453,25.01202385,-6.77587788,13.48753738,
454,25.07973662,-6.75347249,13.48446941,
455,25.13320340,-6.73517291,13.48071480,
456,25.15715969,-6.72493951,13.47784519,
457,25.17148574,-6.69539241,13.47270298,
458,25.17199119,-6.69502799,13.46780777,
459,25.16872963,-6.69951336,13.46257019,
460,25.16160379,-6.70648508,13.45885658,
461,25.15948475,-6.72381918,13.45878506,
462,25.13603196,-6.71175949,13.46649170,
463,25.13603196,-6.71175949,13.46649170,
464,25.13382707,-6.71456723,13.47047710,
465,25.12755571,-6.71568839,13.47636795,
466,25.11681542,-6.71411412,13.48018360,
467,25.10778225,-6.73302417,13.48214912,
468,25.10986699,-6.73627584,13.48338413,
469,25.10412779,-6.74807506,13.48398209,
470,25.08991613,-6.74548917,13.48154354,
471,25.07468215,-6.75639801,13.47835827,
472,25.05910483,-6.76176374,13.47583866,
473,25.04181285,-6.78820150,13.47519207,
474,25.01459881,-6.80416542,13.47757244,
475,24.96933552,-6.81146889,13.48416805,
476,24.94589991,-6.80770390,13.49276447,
477,24.90883441,-6.81655162,13.50309753,
478,24.87107080,-6.81836157,13.51066875,
479,24.82853123,-6.84315437,13.51677513,
480,24.78575702,-6.84692305,13.51800728,
481,24.74080847,-6.87183338,13.51683617,
482,24.70735359,-6.89166123,13.51528168,
483,24.67634777,-6.92728192,13.51316452,
484,24.63559729,-6.94760758,13.51144695,
485,24.57269297,-6.98715229,13.50900459,
486,24.51710141,-7.01873738,13.50624657,
487,24.45608346,-7.05878003,13.50391388,
488,24.38232825,-7.11561521,13.50074959,
489,24.33052090,-7.16068097,13.49836063,
490,24.24861368,-7.22188982,13.49448776,
491,24.15382805,-7.29265854,13.49247265,
492,24.07847829,-7.34652386,13.49279785,
493,23.98126270,-7.41775976,13.49480915,
494,23.87293108,-7.49694657,13.49713039,
495,23.75467554,-7.58730280,13.49949169,
496,23.65115043,-7.66643787,13.50118160,
497,23.52391699,-7.75263930,13.50409603,
498,23.40855109,-7.85220028,13.50740242,
499,23.28214162,-7.95009544,13.50864220,
500,23.15065098,-8.05286315,13.51005840,
501,23.01282791,-8.14797406,13.51492310,
502,22.88732442,-8.23803882,13.51858234,
503,22.75447765,-8.34653764,13.52239895,
504,22.61785050,-8.44991141,13.52374649,
505,22.48758243,-8.54843218,13.52344799,
506,22.36148956,-8.64622219,13.52310371,
507,22.23280935,-8.73095353,13.52282047,
508,22.11894067,-8.82636508,13.52303505,
509,21.87563739,-8.99139152,13.52097893,
510,21.87563739,-8.99139152,13.52097893,
511,21.77963960,-9.06391058,13.52311897,
512,21.69553410,-9.11840926,13.52622509,
513,21.60956418,-9.18178927,13.52688980,
514,21.52355421,-9.24497187,13.52914524,
515,21.44956244,-9.30046880,13.53116417,
516,21.37004414,-9.38249791,13.53451729,
517,21.29079285,-9.43866099,13.53618908,
518,21.18975391,-9.50745977,13.53842163,
519,21.09139098,-9.58362665,13.53695965,
520,20.99999657,-9.66979065,13.53519917,
521,20.90150489,-9.74625102,13.53330231,
522,20.78972183,-9.81334058,13.53089619,
523,20.69478736,-9.88321916,13.53045464,
524,20.59512742,-9.96334832,13.52677536,
525,20.48538524,-10.04534858,13.52754879,
526,20.40265396,-10.09164232,13.52840710,
527,20.30343176,-10.16680616,13.52513695,
528,20.20371935,-10.24050422,13.52075005,
529,20.10770912,-10.30941434,13.51855755,
530,20.00875394,-10.39266106,13.51608372,
531,19.89991297,-10.48379799,13.51058769,
532,19.80284512,-10.56891391,13.50702095,
533,19.70457657,-10.65487288,13.50634766,
534,19.51009657,-10.82524109,13.50424385,
535,19.51009657,-10.82524109,13.50424385,
536,19.41140745,-10.90557432,13.49930096,
537,19.31239504,-10.99225998,13.49644279,
538,19.20708360,-11.08995630,13.49595261,
539,18.99654846,-11.28455833,13.49363518,
540,18.99654846,-11.28455833,13.49363518,
541,18.88386320,-11.38223079,13.49126625,
542,18.76730220,-11.48356871,13.48871708,
543,18.63824804,-11.57389169,13.48668575,
544,18.51833868,-11.68103033,13.48645115,
545,18.38373319,-11.81253344,13.48445129,
546,18.24825508,-11.93697079,13.48160458,
547,18.11776849,-12.04151448,13.48201752,
548,17.98415671,-12.15854416,13.48145485,
549,17.85343742,-12.27643071,13.48378944,
550,17.75026982,-12.39721691,13.48598194,
551,17.65520271,-12.47257101,13.48655033,
552,17.54139589,-12.58810103,13.48716545,
553,17.43508018,-12.68957771,13.48634434,
554,17.33662180,-12.79279389,13.48592567,
555,17.22099345,-12.90305677,13.48807526,
556,17.11654884,-13.00416199,13.48634720,
557,17.00989647,-13.10068003,13.48991871,
558,16.90143879,-13.20381849,13.49090385,
559,16.78929134,-13.31910771,13.49099159,
560,16.69209369,-13.41629714,13.49338627,
561,16.58923122,-13.52101440,13.49927139,
562,16.47664888,-13.63510390,13.50268459,
563,16.37093300,-13.75102589,13.50431061,
564,16.24513175,-13.88250230,13.50303555,
565,16.13155473,-14.02234434,13.50000954,
566,16.00594421,-14.17240405,13.49762249,
567,15.90461713,-14.29999424,13.49347591,
568,15.79139294,-14.43065717,13.48988724,
569,15.68536423,-14.55601004,13.48720551,
570,15.60081134,-14.64758280,13.48385143,
571,15.54747989,-14.69497089,13.48424053,
572,15.50618096,-14.73025970,13.48490143,
573,15.46117223,-14.77381401,13.48971558,
574,15.44082079,-14.82437115,13.49506950,
575,15.41913229,-14.83779030,13.49863720,
576,15.42005450,-14.81528263,13.50161362,
577,15.42937286,-14.81396369,13.50567150,
578,15.44074545,-14.80943183,13.50711155,
579,15.45037376,-14.81489544,13.50643253,
580,15.46335329,-14.81313877,13.50591755,
581,15.47425666,-14.81906871,13.50523376,
582,15.47840038,-14.80630283,13.50469494,
583,15.48576562,-14.80820541,13.50445747,
584,15.48533647,-14.81041603,13.50325680,
585,15.49828166,-14.81955318,13.50149727,
586,15.49114245,-14.80820636,13.50205708,
587,15.49800319,-14.80774383,13.50177002,
588,15.49639720,-14.80424480,13.50050640,
589,15.47757545,-14.78854637,13.50106239,
590,15.46226610,-14.78948860,13.50233746,
591,15.45068752,-14.79272632,13.50439358,
592,15.43903455,-14.78056316,13.50550842,
593,15.43105419,-14.77677898,13.50404930,
594,15.42259318,-14.77103309,13.50179958,
595,15.42159564,-14.76627521,13.49824047,
596,15.41744524,-14.77698020,13.49499893,
597,15.41631132,-14.78032855,13.49298000,
598,15.41463571,-14.78488712,13.49166489,
599,15.40396312,-14.80549507,13.49059200,
600,15.38775636,-14.79662303,13.49182129,
601,15.36687181,-14.79896907,13.49638653,
602,15.28961930,-14.77636794,13.50222969,
603,15.28961930,-14.77636794,13.50222969,
604,15.24247242,-14.75981406,13.50290012,
605,15.19712132,-14.73585681,13.50183964,
606,15.14466915,-14.72702769,13.49814320,
607,15.08681346,-14.70374182,13.49226475,
608,15.03871577,-14.67874220,13.48761368,
609,14.98752531,-14.62110879,13.48097992,
610,14.92301296,-14.57130506,13.47836876,
611,14.87560383,-14.51522233,13.47721577,
612,14.80996043,-14.46314599,13.47591209,
613,14.75254533,-14.41517140,13.47548199,
614,14.67792974,-14.35486198,13.47380352,
615,14.59937834,-14.28439975,13.47187138,
616,14.53871312,-14.22370505,13.46816730,
617,14.41109511,-14.09139704,13.45970535,
618,14.41109511,-14.09139704,13.45970535,
619,14.34090745,-14.01738237,13.45922375,
620,14.26758601,-13.93123219,13.46531773,
621,14.19394223,-13.84141418,13.47036648,
622,14.14554701,-13.78909656,13.47518349,
623,14.08381274,-13.72591754,13.47565746,
624,14.03655907,-13.66963931,13.47574043,
625,13.98024692,-13.58962650,13.48029518,
626,13.91113358,-13.54188509,13.47948933,
627,13.84672330,-13.45735949,13.47899437,
628,13.79115883,-13.38526076,13.47863960,
629,13.72913703,-13.29812353,13.47882938,
630,13.67084125,-13.21216504,13.47971249,
631,13.60240551,-13.12161174,13.48205662,
632,13.50266588,-12.94156231,13.48943233,
633,13.50266588,-12.94156231,13.48943233,
634,13.45236476,-12.84943737,13.49212933,
635,13.39858654,-12.76927866,13.49565220,
