index,lon,lat,alt,
519,-73.91526815,45.45500693,-13.53519917,
520,-73.91526941,45.45500624,-13.53330231,
521,-73.91527085,45.45500564,-13.53089619,
522,-73.91527206,45.45500501,-13.53045464,
523,-73.91527334,45.45500429,-13.52677536,
524,-73.91527458,45.45500363,-13.52754879,
525,-73.91527580,45.45500314,-13.52840710,
526,-73.91527707,45.45500246,-13.52513695,
527,-73.91527835,45.45500180,-13.52075005,
528,-73.91527958,45.45500118,-13.51855755,
529,-73.91528085,45.45500043,-13.51608372,
530,-73.91528224,45.45499961,-13.51058769,
531,-73.91528348,45.45499885,-13.50702095,
532,-73.91528474,45.45499808,-13.50634766,
533,-73.91528723,45.45499655,-13.50424385,
534,-73.91528723,45.45499655,-13.50424385,
535,-73.91528850,45.45499582,-13.49930096,
536,-73.91528976,45.45499505,-13.49644279,
537,-73.91529111,45.45499417,-13.49595261,
538,-73.91529381,45.45499242,-13.49363518,
539,-73.91529381,45.45499242,-13.49363518,
540,-73.91529525,45.45499154,-13.49126625,
541,-73.91529674,45.45499063,-13.48871708,
542,-73.91529840,45.45498982,-13.48668575,
543,-73.91529993,45.45498886,-13.48645115,
544,-73.91530166,45.45498768,-13.48445129,
545,-73.91530339,45.45498656,-13.48160458,
546,-73.91530506,45.45498562,-13.48201752,
547,-73.91530677,45.45498457,-13.48145485,
548,-73.91530845,45.45498351,-13.48378944,
549,-73.91530977,45.45498242,-13.48598194,
550,-73.91531099,45.45498175,-13.48655033,
551,-73.91531244,45.45498071,-13.48716545,
552,-73.91531381,45.45497980,-13.48634434,
553,-73.91531507,45.45497887,-13.48592567,
554,-73.91531655,45.45497788,-13.48807526,
555,-73.91531788,45.45497697,-13.48634720,
556,-73.91531925,45.45497610,-13.48991871,
557,-73.91532064,45.45497518,-13.49090385,
558,-73.91532208,45.45497414,-13.49099159,
559,-73.91532332,45.45497327,-13.49338627,
560,-73.91532464,45.45497233,-13.49927139,
561,-73.91532608,45.45497130,-13.50268459,
562,-73.91532743,45.45497026,-13.50431061,
563,-73.91532904,45.45496908,-13.50303555,
564,-73.91533050,45.45496783,-13.50000954,
565,-73.91533211,45.45496648,-13.49762249,
566,-73.91533340,45.45496533,-13.49347591,
567,-73.91533485,45.45496416,-13.48988724,
568,-73.91533621,45.45496303,-13.48720551,
569,-73.91533730,45.45496221,-13.48385143,
570,-73.91533798,45.45496178,-13.48424053,
571,-73.91533851,45.45496147,-13.48490143,
572,-73.91533908,45.45496107,-13.48971558,
573,-73.91533934,45.45496062,-13.49506950,
574,-73.91533962,45.45496050,-13.49863720,
575,-73.91533961,45.45496070,-13.50161362,
576,-73.91533949,45.45496071,-13.50567150,
577,-73.91533935,45.45496075,-13.50711155,
578,-73.91533922,45.45496071,-13.50643253,
579,-73.91533906,45.45496072,-13.50591755,
580,-73.91533892,45.45496067,-13.50523376,
581,-73.91533886,45.45496078,-13.50469494,
582,-73.91533877,45.45496077,-13.50445747,
583,-73.91533877,45.45496075,-13.50325680,
584,-73.91533861,45.45496066,-13.50149727,
585,-73.91533870,45.45496077,-13.50205708,
586,-73.91533861,45.45496077,-13.50177002,
587,-73.91533863,45.45496080,-13.50050640,
588,-73.91533887,45.45496094,-13.50106239,
589,-73.91533907,45.45496093,-13.50233746,
590,-73.91533922,45.45496090,-13.50439358,
591,-73.91533937,45.45496101,-13.50550842,
592,-73.91533947,45.45496105,-13.50404930,
593,-73.91533958,45.45496110,-13.50179958,
594,-73.91533959,45.45496114,-13.49824047,
595,-73.91533964,45.45496105,-13.49499893,
596,-73.91533966,45.45496102,-13.49298000,
597,-73.91533968,45.45496098,-13.49166489,
598,-73.91533982,45.45496079,-13.49059200,
599,-73.91534002,45.45496087,-13.49182129,
600,-73.91534029,45.45496085,-13.49638653,
601,-73.91534128,45.45496105,-13.50222969,
602,-73.91534128,45.45496105,-13.50222969,
603,-73.91534188,45.45496120,-13.50290012,
604,-73.91534247,45.45496142,-13.50183964,
605,-73.91534314,45.45496150,-13.49814320,
606,-73.91534388,45.45496170,-13.49226475,
