index,x,y,z,
58,5.21811599,0.63357745,0.00862885,
59,5.36382767,0.64691295,0.00746155,
60,5.49584598,0.67338677,0.00296307,
61,5.64269119,0.70594372,-0.00127888,
62,5.79570478,0.71557761,-0.00574303,
63,5.93734948,0.75274402,-0.00927639,
64,6.07945684,0.78032900,-0.00590038,
65,6.21269716,0.81745752,0.00059509,
66,6.33076399,0.84707345,0.00640678,
67,6.43902603,0.87146396,0.01385212,
68,6.56377105,0.87388909,0.02162457,
69,6.65639481,0.89140885,0.02661324,
70,6.72994663,0.90977678,0.02872562,
71,6.77171630,0.92524784,0.02852726,
72,6.81249635,0.94035796,0.02603340,
73,6.84936256,0.95515091,0.02123356,
74,6.86817198,0.96969577,0.01239395,
75,6.88083437,0.96515910,0.00443649,
76,6.89315582,0.98019182,-0.00132942,
77,6.90137813,0.98518252,-0.00447273,
78,6.91065262,0.97640594,-0.00434208,
79,6.91794027,0.97704710,-0.00288010,
80,6.92429058,0.98017043,-0.00181580,
81,6.93136958,0.98875559,-0.00313759,
82,6.95158368,0.99730158,-0.00653172,
83,6.96190292,1.02065210,-0.00925064,
84,6.96751520,1.03874992,-0.01170635,
85,6.98364969,1.05570656,-0.01144981,
86,7.00727051,1.08196087,-0.01236248,
87,7.02536287,1.09899365,-0.01359844,
88,7.04807486,1.11788060,-0.01535702,
89,7.08446278,1.14552140,-0.01963711,
90,7.12966006,1.16820675,-0.02441120,
91,7.19191198,1.18912734,-0.02274799,
92,7.25657442,1.22519183,-0.01862335,
93,7.32110437,1.24978376,-0.01613998,
94,7.41847578,1.27084140,-0.01434040,
95,7.51100006,1.31015069,-0.01388645,
96,7.60347133,1.36069359,-0.01646137,
97,7.68573276,1.38625668,-0.01848412,
98,7.77831319,1.41918509,-0.01881504,
99,7.88759089,1.46608939,-0.01824570,
100,7.99915462,1.49368500,-0.01704693,
101,8.10101884,1.53280854,-0.01598644,
102,8.18708926,1.56413305,-0.01634121,
103,8.29173569,1.58173394,-0.01775265,
104,8.38797939,1.60365528,-0.01957607,
105,8.50062288,1.63400483,-0.02154732,
106,8.59513746,1.65655363,-0.02572918,
107,8.70896704,1.67755855,-0.03236866,
108,8.80550648,1.71325500,-0.03717327,
109,8.89903026,1.72722555,-0.04177284,
110,8.97866539,1.73165829,-0.04321861,
111,9.04632464,1.73845912,-0.04325676,
112,9.09547128,1.74515755,-0.04147530,
113,9.12233784,1.73910494,-0.03804207,
114,9.14337114,1.73089046,-0.03363705,
115,9.15630406,1.71083779,-0.02971363,
116,9.16248793,1.70681078,-0.02585411,
117,9.17692013,1.69822604,-0.02285385,
118,9.18788731,1.66830182,-0.02298260,
119,9.20273914,1.65357751,-0.02445889,
120,9.19837645,1.64422775,-0.02702522,
121,9.20607954,1.63021737,-0.02910995,
122,9.21455975,1.61363345,-0.02813244,
123,9.20920296,1.61359525,-0.02445126,
124,9.20783710,1.59012157,-0.01996994,
125,9.21264124,1.58376193,-0.01683044,
126,9.21303486,1.58996832,-0.01570892,
127,9.21460570,1.57820028,-0.01714897,
128,9.21281734,1.56501293,-0.01682758,
129,9.20821826,1.55669015,-0.01495552,
130,9.21680872,1.55415284,-0.01765060,
131,9.20800587,1.52914726,-0.02114201,
132,9.19097228,1.53782582,-0.02526665,
133,9.17289828,1.51565000,-0.02698135,
134,9.14652810,1.52532994,-0.03048325,
135,9.12428247,1.51391663,-0.03405571,
136,9.08438314,1.50012850,-0.03493118,
137,9.04063322,1.49119260,-0.03111362,
138,8.97718753,1.49395074,-0.02435017,
139,8.91620247,1.47762855,-0.01960373,
140,8.85697496,1.46578713,-0.01492786,
141,8.77872773,1.45229046,-0.01274586,
142,8.70799539,1.44201459,-0.01380730,
143,8.63216694,1.45241230,-0.01257515,
144,8.57344237,1.44520445,-0.01211357,
145,8.51826476,1.42830251,-0.01179695,
146,8.47460948,1.43220811,-0.01128006,
147,8.43213159,1.42336913,-0.01283646,
148,8.38278355,1.40325774,-0.01594925,
149,8.32698028,1.38389747,-0.01973629,
150,8.27152867,1.36766146,-0.02196598,
151,8.22596948,1.33853722,-0.02123356,
152,8.19112389,1.32052762,-0.01919842,
153,8.14190154,1.32790072,-0.01597691,
154,8.10553949,1.31547338,-0.01343155,
155,8.07192072,1.31079066,-0.01233673,
156,8.05077184,1.29016311,-0.01030445,
157,8.01388826,1.28452564,-0.00708008,
158,7.98683400,1.29114739,-0.00608540,
159,7.95492262,1.27587173,-0.00623035,
160,7.93382393,1.26315935,-0.00589752,
161,7.90484690,1.26144971,-0.00514412,
162,7.87817370,1.23699269,-0.00313568,
163,7.85485615,1.22132607,-0.00201130,
164,7.82563511,1.20634366,-0.00114346,
165,7.80168709,1.19957539,-0.00168228,
166,7.77602567,1.17435100,-0.00235653,
167,7.73079383,1.14717616,-0.00210476,
168,7.69305863,1.12704416,-0.00231266,
169,7.64273582,1.08437688,-0.00331783,
170,7.60182007,1.06853424,-0.00367260,
171,7.55204187,1.04605487,-0.00451565,
172,7.48227430,1.03450799,-0.00496769,
173,7.43012354,1.00213176,-0.00373173,
174,7.38677171,0.99054206,-0.00282478,
175,7.34181084,0.95754027,-0.00149059,
176,7.30608024,0.94208857,-0.00150394,
177,7.25667478,0.92473009,-0.00134945,
178,7.21773454,0.91060089,0.00018406,
179,7.18288697,0.89566798,0.00100422,
180,7.15612393,0.87702260,0.00308418,
181,7.11922096,0.87802272,0.00495815,
182,7.08217449,0.85975859,0.00490284,
183,7.05564062,0.85771785,0.00187016,
184,7.02728578,0.86550592,-0.00068474,
185,6.99665240,0.85418252,0.00266933,
186,6.96179209,0.85246991,0.01062584,
187,6.92487583,0.84955217,0.01907349,
188,6.87670006,0.86464429,0.02117062,
189,6.85174085,0.86657063,0.01680946,
190,6.81963666,0.85817504,0.00840664,
191,6.76653015,0.87169652,0.00061035,
192,6.73005437,0.87098219,-0.00427818,
193,6.69661301,0.86721997,-0.00577259,
194,6.65292048,0.86385729,-0.00464821,
195,6.59406435,0.86240718,-0.00478554,
196,6.55247754,0.85050594,-0.00650597,
197,6.51804280,0.85512397,-0.00809860,
198,6.46235548,0.85435878,-0.00783443,
199,6.42581449,0.85642542,-0.00555325,
200,6.39002906,0.84636015,-0.00233936,
201,6.36113510,0.86154420,-0.00040627,
202,6.32453653,0.86296295,-0.00178146,
203,6.26998982,0.85326328,-0.00241566,
204,6.23291049,0.84727761,-0.00202179,
205,6.18455421,0.82371095,-0.00107956,
206,6.12509180,0.80446343,-0.00138664,
207,6.06186748,0.80522650,-0.00136089,
208,5.98153271,0.77309230,0.00022793,
209,5.90900054,0.76287804,0.00223732,
210,5.82949797,0.73617409,0.00296497,
211,5.74747925,0.71212568,0.00459003,
212,5.66282670,0.70551813,0.00623608,
213,5.59100717,0.68942050,0.00839043,
214,5.51116653,0.65587412,0.01006317,
215,5.46470614,0.65297363,0.00952339,
216,5.41229696,0.64546138,0.00865078,
217,5.32571789,0.62049478,0.00797176,
218,5.26702592,0.60390006,0.00807667,
219,5.18823121,0.58402607,0.00785351,
220,5.10380552,0.56763810,0.00811291,
221,5.00256536,0.54979377,0.00855923,
222,4.90787981,0.52811748,0.00838757,
223,4.79983590,0.50842670,0.00905132,
224,4.68534039,0.48620400,0.00970745,
225,4.54939148,0.46489954,0.01003170,
226,4.40321299,0.44774368,0.00974846,
227,4.26404138,0.42523512,0.00934029,
228,4.15183873,0.40563114,0.00845909,
229,4.01078315,0.36296203,0.00860310,
230,3.87365264,0.34743881,0.00847149,
231,3.73596114,0.30877534,0.00635052,
232,3.59574215,0.29265574,0.00368786,
233,3.42876783,0.26490184,0.00069332,
234,3.27888502,0.24478437,0.00158978,
235,3.11131965,0.22535993,0.00616550,
236,2.95588740,0.22237753,0.01101494,
237,2.84156949,0.21202110,0.01519299,
238,2.72663597,0.22069393,0.01351643,
239,2.64619830,0.21587961,0.00679684,
240,2.54230024,0.19725718,0.00072956,
241,2.46821213,0.21182595,-0.00230217,
242,2.40022848,0.21477620,-0.00514793,
243,2.35314748,0.22269698,-0.00799274,
244,2.30572601,0.22023939,-0.00897217,
245,2.27474543,0.21002056,-0.01138592,
246,2.23045488,0.20026429,-0.01545906,
247,2.17450948,0.18017052,-0.02147102,
248,2.12255710,0.18004401,-0.02613831,
249,2.04478734,0.14742042,-0.02790165,
250,1.97196810,0.12727160,-0.02726746,
251,1.90731279,0.11581326,-0.02470589,
252,1.84132710,0.10977007,-0.01685429,
253,1.76676978,0.08863295,-0.00935936,
254,1.70203150,0.06272147,-0.00565434,
255,1.61959874,0.04001808,-0.00389099,
256,1.52826105,0.02985704,-0.00553322,
257,1.44657502,-0.01440650,-0.00742340,
258,1.37013133,-0.04112220,-0.00660610,
259,1.30116922,-0.06886584,-0.00411129,
260,1.25072461,-0.07302392,-0.00245667,
261,1.16695003,-0.09403975,0.00029278,
262,1.08209207,-0.12143786,0.00094700,
263,1.04472091,-0.12768103,0.00119400,
264,0.97937322,-0.13134325,0.00189495,
265,0.93188690,-0.13978804,0.00431347,
266,0.86126635,-0.16299470,0.01149464,
267,0.83388779,-0.16553636,0.01685143,
268,0.80364391,-0.19046207,0.02618885,
269,0.78912135,-0.19645466,0.03216362,
270,0.77831384,-0.20625950,0.03422737,
271,0.78338024,-0.21283610,0.03262043,
272,0.79534170,-0.23438193,0.02828026,
273,0.79887268,-0.24160309,0.02423191,
274,0.79778550,-0.24672176,0.01909637,
275,0.80894921,-0.25179603,0.01474667,
276,0.80970547,-0.26046808,0.01060486,
277,0.80739472,-0.25522425,0.00729275,
278,0.81414578,-0.25361593,0.00656128,
279,0.82045720,-0.25082757,0.00746250,
280,0.83238147,-0.26453872,0.00560760,
281,0.83222555,-0.25836386,0.00140953,
282,0.83848642,-0.25762250,-0.00122833,
283,0.84323429,-0.27258976,-0.00141335,
284,0.84942364,-0.26966663,-0.00078392,
285,0.85975670,-0.26502826,0.00079346,
286,0.87171149,-0.26112093,0.00375843,
287,0.87780833,-0.25999905,0.00609016,
288,0.88010383,-0.26013764,0.00573635,
289,0.88939738,-0.25814398,0.00247765,
290,0.89864802,-0.24388297,-0.00239277,
291,0.90081525,-0.23961540,-0.00693321,
292,0.89728189,-0.24598046,-0.00995922,
293,0.90056110,-0.24750604,-0.01224327,
294,0.90056110,-0.24750604,-0.01224327,
295,0.90056110,-0.24750604,-0.01224327,
