index,lon,lat,alt,
167,-73.91538991,45.45490061,-7.27397346,
168,-73.91538784,45.45490100,-7.27657175,
169,-73.91538571,45.45490139,-7.27980947,
170,-73.91538361,45.45490176,-7.28375530,
171,-73.91538179,45.45490207,-7.28625584,
172,-73.91538006,45.45490235,-7.28632593,
173,-73.91537835,45.45490276,-7.28713512,
174,-73.91537664,45.45490292,-7.28930473,
175,-73.91537471,45.45490328,-7.29193020,
176,-73.91537292,45.45490359,-7.29267931,
177,-73.91537095,45.45490390,-7.29044199,
178,-73.91536855,45.45490419,-7.28750467,
179,-73.91536644,45.45490466,-7.28363323,
180,-73.91536412,45.45490524,-7.27963924,
181,-73.91536175,45.45490576,-7.27638817,
182,-73.91535924,45.45490623,-7.27413845,
183,-73.91535696,45.45490677,-7.27332544,
184,-73.91535472,45.45490734,-7.27294588,
185,-73.91535241,45.45490800,-7.27237940,
186,-73.91535049,45.45490849,-7.27117968,
187,-73.91534904,45.45490894,-7.26849794,
188,-73.91534723,45.45490966,-7.26614237,
189,-73.91534723,45.45490966,-7.26614237,
190,-73.91534707,45.45490977,-7.26488113,
191,-73.91534668,45.45490992,-7.26058578,
192,-73.91534660,45.45490997,-7.25322723,
193,-73.91534659,45.45491006,-7.24788570,
194,-73.91534664,45.45491019,-7.24680567,
195,-73.91534699,45.45491021,-7.26307249,
196,-73.91534734,45.45491016,-7.26844978,
197,-73.91534747,45.45491008,-7.27039528,
198,-73.91534771,45.45490996,-7.26702452,
199,-73.91534799,45.45491001,-7.25969839,
200,-73.91534820,45.45490999,-7.25568247,
201,-73.91534844,45.45490983,-7.25569677,
202,-73.91534890,45.45490983,-7.25668621,
203,-73.91534927,45.45490954,-7.25543547,
204,-73.91534952,45.45490965,-7.25215530,
205,-73.91534983,45.45490961,-7.25011206,
206,-73.91535025,45.45490955,-7.24876785,
207,-73.91535049,45.45490941,-7.24512434,
208,-73.91535085,45.45490945,-7.24635696,
209,-73.91535136,45.45490932,-7.25413370,
210,-73.91535176,45.45490920,-7.25987959,
211,-73.91535218,45.45490900,-7.26523066,
212,-73.91535251,45.45490884,-7.26907921,
213,-73.91535301,45.45490863,-7.26993799,
214,-73.91535367,45.45490844,-7.26986647,
215,-73.91535425,45.45490829,-7.27292633,
216,-73.91535505,45.45490806,-7.27614212,
217,-73.91535594,45.45490766,-7.27991390,
218,-73.91535711,45.45490734,-7.28480339,
219,-73.91535797,45.45490719,-7.28711605,
220,-73.91535896,45.45490693,-7.28851700,
221,-73.91535990,45.45490674,-7.28831100,
222,-73.91536092,45.45490677,-7.28894997,
223,-73.91536141,45.45490664,-7.29096842,
224,-73.91536205,45.45490654,-7.29327774,
225,-73.91536267,45.45490635,-7.29563189,
